comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,16,July,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;weight;wheels_mobility,7,0.3684210526315789,0.08188358265620366,0.0625,0.3827692603908899,1.0,6,0,286,July > Away > BR > Century > Rimowa,"[July] Away is marketed as The Carry-On, has a lightweight durable hard shell made from 100% polycarbonate, premium 360 smooth-gliding wheels, a TSA-approved combination lock, and 41 L of capacity.","The products that clearly meet the strict checklist are July Carry On and Away The Carry-On. July is marketed as a carry-on, has an aerospace-grade German polycarbonate shell, SilentMove 360° spinner wheels, an integrated TSA lock, and 42 L of capacity."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,16,Rimowa,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,2,9.0,0.1111111111111111,0.2,5,0.2,5,0,,0,0.0,0.13112437022464227,0.0,0.14955820737826178,-1.0,0,2,286,July > Away > BR > Century > Rimowa,[RIMOWA],RIMOWA Essential Lite Cabin should be treated with caution because the supplied product-page text does not give enough checklist proof.
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,17,Away,1,1,2.0,0.5,2,0.8,0.16666666666666666,2,0.8,0,1,2,3.0,0.3333333333333333,0.2,2,0.8,2,0,capacity_volume;tradeoff_or_limitation;weight,3,0.15789473684210525,0.040532605135545595,0.02631578947368421,0.22696617014991616,0.42857142857142855,5,2,253,July > Away > BR > BR > Century > Rimowa,"[Away]

Briggs & Riley offers a larger expanded capacity range of 37-48 L, but it weighs 10 lbs, so the stated tradeoff is about 3.7 L per lb at the base capacity and 4.8 L per lb when expanded.","Away is a very close second because it lists 41 L of capacity at 7.5 lbs, or about 5.5 L per lb, and it also includes a TSA-approved combination lock, 360 smooth-gliding wheels, a compression system, multiple mesh pockets, a hanging pocket, and a laundry bag. It still has strong organization and travel-use features, including CX expansion-compression, a garment carrier, mesh-lid zip pockets, spinner wheels, a TSA-accepted Travel Sentry lock, and a PowerPocket, but it is heavier than July and Away."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,17,BR,1,2,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,1,4.0,0.25,0.1,3,0.6,3,0,capacity_volume;expansion;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,7,0.3684210526315789,0.08728724974045879,0.125,0.3432249938077409,0.09090909090909091,6,5,253,July > Away > BR > BR > Century > Rimowa,"[Briggs & Riley] It still has strong organization and travel-use features, including CX expansion-compression, a garment carrier, mesh-lid zip pockets, spinner wheels, a TSA-accepted Travel Sentry lock, and a PowerPocket, but it is heavier than July and Away. [Briggs & Riley]

Hartmann and RIMOWA cannot be fairly ranked for capacity-to-weight tradeoff from the supplied text because Hartmann gives weight but not capacity, while RIMOWA does not provide a numeric capacity or numeric weight in the supplied product-page text.","Briggs & Riley offers a larger expanded capacity range of 37-48 L, but it weighs 10 lbs, so the stated tradeoff is about 3.7 L per lb at the base capacity and 4.8 L per lb when expanded."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,17,Century,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,2,7.0,0.14285714285714285,0.2,4,0.4,4,0,,0,0.0,0.04743633622054161,0.0,0.13282060057744166,0.0,3,3,253,July > Away > BR > BR > Century > Rimowa,[Hartmann] [RIMOWA],"Hartmann and RIMOWA cannot be fairly ranked for capacity-to-weight tradeoff from the supplied text because Hartmann gives weight but not capacity, while RIMOWA does not provide a numeric capacity or numeric weight in the supplied product-page text."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,17,July,1,1,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,3,1.0,1.0,0.3,1,1.0,1,1,capacity_volume;lock_security;packing_organization;weight;wheels_mobility,5,0.2631578947368421,0.06450803260207844,0.04,0.3548665188011174,0.7777777777777778,8,1,253,July > Away > BR > BR > Century > Rimowa,"[July]

Away is a very close second because it lists 41 L of capacity at 7.5 lbs, or about 5.5 L per lb, and it also includes a TSA-approved combination lock, 360 smooth-gliding wheels, a compression system, multiple mesh pockets, a hanging pocket, and a laundry bag.","July appears to offer the best capacity-to-weight tradeoff among the carry-ons whose pages provide both capacity and weight while still including useful travel features. July lists 42 L of capacity at 7.4 lbs, which works out to about 5.7 L per lb, and it also includes an integrated TSA lock, SilentMove 360° spinner wheels, a Y-Strap compression system, a hidden stain-proof laundry bag, and an ejectable USB-C battery. It still has strong organization and travel-use features, including CX expansion-compression, a garment carrier, mesh-lid zip pockets, spinner wheels, a TSA-accepted Travel Sentry lock, and a PowerPocket, but it is heavier than July and Away."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,17,Rimowa,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,5,0.2,0,1,2,8.0,0.125,0.2,5,0.2,5,0,,0,0.0,0.058932067072727155,0.0,0.1284530800812121,0.0,3,3,253,July > Away > BR > BR > Century > Rimowa,[Hartmann] [RIMOWA],"Hartmann and RIMOWA cannot be fairly ranked for capacity-to-weight tradeoff from the supplied text because Hartmann gives weight but not capacity, while RIMOWA does not provide a numeric capacity or numeric weight in the supplied product-page text."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,18,Away,1,3,1.0,1.0,1,1.0,0.25,1,1.0,1,1,3,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;comparison_ready_evidence;electronics_convenience;expansion;material_shell;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation,8,0.42105263157894735,0.10070353580927112,0.052083333333333336,0.5621637334776437,0.14285714285714285,4,3,469,Away > BR > July > Away > Century > BR > Away > July > Century > BR > Century > Rimowa,"[Away]

For overpackers, Briggs & Riley is the strongest match if they are comfortable with a ballistic-nylon carry-on rather than a hard-shell suitcase. [Away] Hartmann may also appeal to sale-focused shoppers because its page lists a current price of $300 with 40% savings from a comparable value of $500, but its missing capacity makes it harder to compare before purchase. [Away]

For tech-heavy travelers, July is the best match because it includes an ejectable USB-C battery that charges both a phone and laptop and is described as approved for flying across all major airlines.","The safest default choice for a first serious carry-on is Away. For budget shoppers, Away is the best default match among the supplied pages because it lists the lowest regular price at $275 while still providing 41 L capacity, hard-shell polycarbonate construction, a TSA-approved combination lock, 360 wheels, organization, and LifetimeCare coverage. Away is the safer frequent-flyer pick for shoppers who want clearer hard-shell specs and airline compatibility language."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,18,BR,1,3,2.0,0.5,2,0.8,0.25,2,0.8,0,1,3,2.0,0.5,0.2,2,0.8,2,0,capacity_volume;comparison_ready_evidence;expansion;handle;material_shell;overhead_bin_or_airline_fit;packing_organization;weight,8,0.42105263157894735,0.03873305249171628,0.02631578947368421,0.4459045052351853,1.0,2,0,469,Away > BR > July > Away > Century > BR > Away > July > Century > BR > Century > Rimowa,"[Briggs & Riley] July is a hard-shell alternative for overpackers who want a lighter bag with 42 L capacity and a Y-Strap compression system. [Briggs & Riley] Away is the safer frequent-flyer pick for shoppers who want clearer hard-shell specs and airline compatibility language. [Briggs & Riley]

For style-focused travelers, Hartmann is the clearest match because its page emphasizes a timeless form, distinctive hardside design, signature Hartmann print, sophisticated colors, metallic film, and an iconic leather-wrapped top carry handle.","For overpackers, Briggs & Riley is the strongest match if they are comfortable with a ballistic-nylon carry-on rather than a hard-shell suitcase. For frequent flyers, Briggs & Riley is a strong match for travelers who value serviceability, garment care, and airport convenience. Briggs & Riley is another option for travelers carrying their own battery pack because the PowerPocket stores a battery pack and passes through a USB cord."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,18,Century,1,3,5.0,0.2,5,0.2,0.25,4,0.4,0,1,4,5.0,0.2,0.26666666666666666,4,0.4,4,0,cleaning_care;electronics_convenience;lock_security;packing_organization;price_value;warranty_trial_return,6,0.3157894736842105,0.04647546480042303,0.012658227848101266,0.36435172187414194,0.0,3,3,469,Away > BR > July > Away > Century > BR > Away > July > Century > BR > Century > Rimowa,"[Hartmann]

For frequent flyers, Briggs & Riley is a strong match for travelers who value serviceability, garment care, and airport convenience. [Hartmann] Briggs & Riley is another option for travelers carrying their own battery pack because the PowerPocket stores a battery pack and passes through a USB cord. [Hartmann] RIMOWA may appeal to premium minimalist shoppers because the Essential Lite Cabin is presented as RIMOWA’s lightest suitcase across all collections, with gloss jade green color, TSA-approved locks, a mesh divider, Multiwheel system, and lifetime guarantee.","Hartmann may also appeal to sale-focused shoppers because its page lists a current price of $300 with 40% savings from a comparable value of $500, but its missing capacity makes it harder to compare before purchase. Hartmann can work for tech-light travelers who only need a USB port, but the page says the battery is not included. For style-focused travelers, Hartmann is the clearest match because its page emphasizes a timeless form, distinctive hardside design, signature Hartmann print, sophisticated colors, metallic film, and an iconic leather-wrapped top carry handle."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,18,July,1,2,3.0,0.3333333333333333,3,0.6,0.16666666666666666,3,0.6,0,1,2,3.0,0.3333333333333333,0.13333333333333333,3,0.6,3,0,capacity_volume;electronics_convenience;lock_security;material_shell;packing_organization;price_value;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,9,0.47368421052631576,0.055756752276101176,0.0,0.33922152589381677,0.3333333333333333,4,2,469,Away > BR > July > Away > Century > BR > Away > July > Century > BR > Century > Rimowa,"[July]

For budget shoppers, Away is the best default match among the supplied pages because it lists the lowest regular price at $275 while still providing 41 L capacity, hard-shell polycarbonate construction, a TSA-approved combination lock, 360 wheels, organization, and LifetimeCare coverage. [July] Hartmann can work for tech-light travelers who only need a USB port, but the page says the battery is not included.","July is a hard-shell alternative for overpackers who want a lighter bag with 42 L capacity and a Y-Strap compression system. For tech-heavy travelers, July is the best match because it includes an ejectable USB-C battery that charges both a phone and laptop and is described as approved for flying across all major airlines."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,18,Rimowa,1,1,12.0,0.08333333333333333,12,0.0,0.08333333333333333,5,0.2,0,1,3,13.0,0.07692307692307693,0.2,5,0.2,5,0,,0,0.0,0.13112437022464227,0.0,0.12622487404492844,1.0,1,0,469,Away > BR > July > Away > Century > BR > Away > July > Century > BR > Century > Rimowa,[RIMOWA],"RIMOWA may appeal to premium minimalist shoppers because the Essential Lite Cabin is presented as RIMOWA’s lightest suitcase across all collections, with gloss jade green color, TSA-approved locks, a mesh divider, Multiwheel system, and lifetime guarantee."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,19,Away,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,2,6.0,0.16666666666666666,0.2857142857142857,5,0.2,5,0,,0,0.0,0.1025739058683091,0.0,0.14384811450699517,0.0,1,1,253,BR > Century > July > Rimowa > Away,[Away],"Away may be a weaker choice for overpackers or shoppers who are between carry-on sizes. The page calls The Carry-On Away’s smallest suitcase, says it is best for 3-5 day trips and 5-7 outfits, and states that customers often prefer The Bigger Carry-On when deciding between the two sizes."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,19,BR,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.14285714285714285,1,1.0,1,1,capacity_volume;tradeoff_or_limitation,2,0.10526315789473684,0.019544570485477995,0.06666666666666667,0.3182948790093763,-0.3333333333333333,1,2,253,BR > Century > July > Rimowa > Away,"[Briggs & Riley]

Hartmann may be a weaker choice for shoppers who need capacity information before buying.",Briggs & Riley may be a weaker choice for shoppers who specifically require a hard-shell suitcase.
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,19,Century,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,1,2.0,0.5,0.14285714285714285,2,0.8,2,0,electronics_convenience;tradeoff_or_limitation,2,0.10526315789473684,0.015169959968689447,0.0,0.2074199569060186,-0.3333333333333333,1,2,253,BR > Century > July > Rimowa > Away,"[Hartmann]

July may be a weaker choice for travelers who specifically need China 3C certification for the included power bank.",Hartmann may be a weaker choice for shoppers who need capacity information before buying.
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,19,July,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.14285714285714285,3,0.6,3,0,capacity_volume;comparison_ready_evidence;tradeoff_or_limitation;weight,4,0.21052631578947367,0.02422154379668152,0.0,0.19694957191723103,-1.0,0,2,253,BR > Century > July > Rimowa > Away,"[July]

RIMOWA may be a weaker choice for shoppers trying to compare packing space and weight before buying.",July may be a weaker choice for travelers who specifically need China 3C certification for the included power bank.
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,19,Rimowa,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,2,4.0,0.25,0.2857142857142857,4,0.4,4,0,expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.02449547460174902,0.0,0.16981137562210422,-0.5,1,3,253,BR > Century > July > Rimowa > Away,"[RIMOWA]

Away may be a weaker choice for overpackers or shoppers who are between carry-on sizes.","RIMOWA may be a weaker choice for shoppers trying to compare packing space and weight before buying. The supplied text calls it the lightest suitcase across all RIMOWA collections and lists the Cabin size as 21.7 x 15.8 x 9.1 inches, but it does not provide numeric capacity or numeric weight in the supplied product-page text."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,20,Away,1,1,1.0,1.0,1,1.0,0.14285714285714285,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,comparison_ready_evidence,1,0.05263157894736842,0.05674605830155695,0.0,0.3052088607831184,1.0,2,0,348,Away > July > BR > BR > Century > Century > Rimowa,"[Away]

July is also very clear and easy to compare.",Away provides the clearest overall product page for comparison before buying.
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,20,BR,1,2,3.0,0.3333333333333333,3,0.6,0.2857142857142857,3,0.6,0,1,1,3.0,0.3333333333333333,0.2,3,0.6,3,0,comparison_ready_evidence;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation,4,0.21052631578947367,0.027827772936026215,0.05555555555555555,0.2893374844117667,0.2,3,2,348,Away > July > BR > BR > Century > Century > Rimowa,"[Briggs & Riley] It is slightly less straightforward for strict hard-shell comparison because the product is a premium ballistic-nylon carry-on rather than a hard-shell suitcase. [Briggs & Riley]

Hartmann is moderately clear but less complete for comparison.","Briggs & Riley is strong on feature depth, travel-use language, and trust signals."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,20,Century,1,2,5.0,0.2,5,0.2,0.2857142857142857,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,capacity_volume;comparison_ready_evidence;tradeoff_or_limitation,3,0.15789473684210525,0.06128523431015018,0.02857142857142857,0.25478837518283204,-0.2,2,3,348,Away > July > BR > BR > Century > Century > Rimowa,"[Hartmann] However, it does not state capacity, which makes it harder to compare packing space against the other carry-ons. [Hartmann]

RIMOWA feels the least complete for side-by-side comparison based on the supplied text.",Hartmann is moderately clear but less complete for comparison.
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,20,July,1,1,2.0,0.5,2,0.8,0.14285714285714285,2,0.8,0,1,1,2.0,0.5,0.2,2,0.8,2,0,comparison_ready_evidence;dimensions,2,0.10526315789473684,0.013488330841089973,0.0,0.2070836310804987,1.0,3,0,348,Away > July > BR > BR > Century > Century > Rimowa,"[July]

Briggs & Riley is strong on feature depth, travel-use language, and trust signals.",July is also very clear and easy to compare.
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,20,Rimowa,1,1,7.0,0.14285714285714285,7,0.0,0.14285714285714285,5,0.2,0,1,1,5.0,0.2,0.2,5,0.2,5,0,,0,0.0,0.13112437022464227,0.0,0.13812963594969035,0.0,0,0,348,Away > July > BR > BR > Century > Century > Rimowa,[RIMOWA],RIMOWA feels the least complete for side-by-side comparison based on the supplied text.
