comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,answer_word_count,citation_sequence,cited_answer_sentences,cited_current,ref_count_current,first_citation_score_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,source_file_current,prompt_set_label_current,current_baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_current,delta_top1_cited_share,delta_pais
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,17,Monos,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.07669635423995338,0.0,0.13867260418132402,204,BEIS > INUSA > Delsey > Travelpro > Monos,[Monos],1.0,1.0,0.14285714285714285,3.0,0.6,0.0,0.0,0.0,0.013253892273713036,0.0,0.1145555403595045,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.05714285714285716,2.0,-0.39999999999999997,0.0,0.0,0.0,0.06344246196624034,0.0,0.02411706382181951,0.0,0.0,-2.0,0.0,0.02411706382181951
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,18,Monos,1,1,6.0,0.16666666666666666,5,0.2,0,,0,0.0,0.07669635423995338,0.0,0.13200593751465733,368,Travelpro > BEIS > INUSA > Travelpro > Delsey > Monos,[Monos],1.0,2.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.05049717639278173,0.028985507246376812,0.4547981385584953,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,-1.0,-0.8333333333333334,4.0,-0.8,-1.0,-7.0,-0.3684210526315789,0.026199177847171656,-0.028985507246376812,-0.322792201043838,0.0,-1.0,-4.0,-1.0,-0.322792201043838
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,19,Monos,1,1,1.0,1.0,1,1.0,1,expansion;overhead_bin_or_airline_fit,2,0.10526315789473684,0.06745994912901292,0.0625,0.3272529547380833,245,Monos > BEIS > Travelpro > Delsey > BEIS > Travelpro > INUSA,"[Monos]

I would not recommend BÉIS for shoppers who want the smallest, lightest, least overpacker-oriented carry-on.",1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.21052631578947367,0.006954464397050034,0.022222222222222223,0.33016282270397146,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.060505484731962884,0.04027777777777777,-0.0029098679658881577,0.0,0.0,0.0,0.0,-0.0029098679658881577
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,20,Monos,1,2,6.0,0.16666666666666666,5,0.2,0,capacity_volume;comparison_ready_evidence;dimensions;tradeoff_or_limitation;weight;wheels_mobility,6,0.3157894736842105,0.027076679830138065,0.03571428571428571,0.27393037356001254,253,Travelpro > BEIS > Delsey > INUSA > INUSA > Monos > Monos,"[Monos] However, the provided Monos page is harder to compare because it does not include capacity, weight, dimensions, or an explicit spinner/360° wheel specification in the text. [Monos]",1.0,2.0,0.5,2.0,0.8,0.0,10.0,0.5263157894736842,0.041115775826809475,0.022222222222222223,0.3834863130600987,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,-0.33333333333333337,3.0,-0.6000000000000001,0.0,-4.0,-0.21052631578947367,-0.01403909599667141,0.01349206349206349,-0.10955593950008619,0.0,0.0,-3.0,0.0,-0.10955593950008619
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,6,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,176,Delsey > Delsey > Delsey > BEIS,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,7,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,183,Travelpro > Delsey > Travelpro > Travelpro > Travelpro,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,8,Monos,1,1,5.0,0.2,4,0.4,0,,0,0.0,0.025706757542918308,0.0,0.128474684841917,185,INUSA > INUSA > Travelpro > Delsey > Monos > BEIS,[Delsey] [Monos] [BEIS],1.0,2.0,0.25,2.0,0.8,0.0,7.0,0.3684210526315789,0.06814703088726348,0.1267605633802817,0.3229943678774774,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,-1.0,-0.04999999999999999,2.0,-0.4,0.0,-7.0,-0.3684210526315789,-0.04244027334434518,-0.1267605633802817,-0.1945196830355604,0.0,-1.0,-2.0,0.0,-0.1945196830355604
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,cleaning_care;durability_protection;lock_security;material_shell;price_value;sustainability;weight;wheels_mobility,8,0.42105263157894735,0.03958194216498044,0.04878048780487805,0.24944398791951727,191,Travelpro > Delsey > Monos > INUSA > BEIS,"[Monos] INUSA is the budget-protection pick, with an impact-resistant functional design, lightweight PC/ABS-engineered material, hard-flex construction for strength and durability, a water/scratch-resistant micro diamond finish, smooth gliding oversized zippers, and a Travel Sentry Approved lock.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,6.0,0.3157894736842105,0.04551755094833348,0.06666666666666667,0.23226140492650882,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.005935608783353037,-0.017886178861788615,0.017182582993008455,0.0,0.0,0.0,0.0,0.017182582993008455
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,10,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,148,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,1,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.04874387582921571,0.0,0.15974877516584313,173,Delsey > Monos > Travelpro,[Travelpro],0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,1.0,1.0,0.3333333333333333,-3.0,0.6,0.0,0.0,0.0,0.04874387582921571,0.0,0.15974877516584313,1.0,1.0,3.0,0.0,0.15974877516584313
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,2,Travelpro,1,1,1.0,1.0,1,1.0,1,cleaning_care;durability_protection;lock_security;material_shell,4,0.21052631578947367,0.06664029147743611,0.15555555555555556,0.3620999881200486,136,Travelpro > Monos > Delsey,"[Travelpro]
Monos is a very close alternative because its page describes a high-quality polycarbonate shell as dent-resistant, impact-friendly, and virtually unbreakable, and it also includes an aerospace-grade water-resistant polycarbonate hard shell, YKK reverse-coil zippers, and a TSA-accepted combination lock.",1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.21052631578947367,0.1450654140823586,0.25,0.4752850126410332,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07842512260492249,-0.09444444444444444,-0.11318502452098456,0.0,-1.0,0.0,0.0,-0.11318502452098456
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,3,Travelpro,1,1,1.0,1.0,1,1.0,1,wheels_mobility,1,0.05263157894736842,0.029564782480923812,0.027777777777777776,0.3039392722856584,123,Travelpro > Delsey > INUSA,"[Travelpro]
Delsey is also especially appealing for mixed airport-and-street travel because its page says it moves through airports and demanding city streets with soft-touch handles and dual-density wheels for precise, effortless, quiet handling.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.08817039414709656,0.25,0.453379692864507,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,-0.058605611666172744,-0.2222222222222222,-0.1494404205788486,0.0,-1.0,0.0,0.0,-0.1494404205788486
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,4,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.04874387582921571,0.0,0.15974877516584313,132,BEIS > Monos > Travelpro,[Travelpro],1.0,1.0,0.3333333333333333,2.0,0.8,0.0,1.0,0.05263157894736842,0.05954907548255893,0.10810810810810811,0.1886523471022017,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,1.0,-0.20000000000000007,0.0,-1.0,-0.05263157894736842,-0.010805199653343221,-0.10810810810810811,-0.028903571936358563,0.0,0.0,-1.0,0.0,-0.028903571936358563
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,5,Travelpro,1,2,2.0,0.5,2,0.8,0,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.07663476053436451,0.13,0.34359888193143434,231,Monos > Travelpro > Travelpro > BEIS > Delsey > INUSA,"[Travelpro]
However, Travelpro has a clearer travel limitation than Monos because its page says the fully expanded carry-on may not meet airline restrictions. [Travelpro]
The product-page texts do not provide enough information to give BEIS, Delsey, or INUSA the same level of overall purchase-confidence ranking: BEIS lists a TSA lock and limited lifetime luggage warranty but does not provide a return or trial policy in the provided text, Delsey lists a TSA-accepted lock, 10-year limited worldwide warranty, and 30-day return window but does not state broad airline-bin compatibility, and INUSA lists airline suitability, a TSA-approved lock, and a 10-year warranty but does not provide a return or trial policy in the provided text.",1.0,1.0,0.25,2.0,0.8,0.0,5.0,0.2631578947368421,0.07558679129363312,0.09523809523809523,0.21536798482514266,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,1.0,0.25,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.001047969240731389,0.03476190476190477,0.12823089710629168,0.0,1.0,0.0,0.0,0.12823089710629168
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,11,Travelpro,1,3,2.0,0.5,2,0.8,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.08016906847645289,0.12345679012345678,0.4266575953717038,305,Monos > Travelpro > Travelpro > INUSA > BEIS > Delsey > Monos > Travelpro > BEIS > Delsey > INUSA,"[Travelpro]
Travelpro has a possible limitation if expanded, because the page specifically warns that the fully expanded Carry-On may not meet airline restrictions. [Travelpro]
INUSA says the spinner carry-on is designed to be accepted by most airlines onboard and is suitable for most major airlines, but its exterior measurement is 13.78"" W x 8.66"" D x 23.19"" H, so the page leaves a shopper needing to confirm whether that height works for stricter carriers. [Monos] [Travelpro] [BEIS] [Delsey] [INUSA]",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,3.0,0.15789473684210525,0.03529164239161998,0.02,0.19163727584674506,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,2.0,0.16666666666666669,-1.0,0.20000000000000007,0.0,1.0,0.05263157894736842,0.04487742608483291,0.10345679012345678,0.23502031952495872,0.0,2.0,1.0,0.0,0.23502031952495872
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,12,Travelpro,1,3,3.0,0.3333333333333333,2,0.8,0,cleaning_care;dimensions;durability_protection;material_shell;packing_organization;weight,6,0.3157894736842105,0.09763925464061395,0.28,0.4413524123316315,258,Monos > Monos > Travelpro > Travelpro > INUSA > BEIS > Delsey > Monos > Travelpro > INUSA > BEIS,"[Travelpro]
Travelpro also mentions aluminum corner armor for high-impact areas and an interior water-resistant pocket for damp items or toiletries. [Travelpro]
INUSA directly mentions a water/scratch-resistant finish, plus a micro-diamond PC/ABS hard-flex construction described as lightweight, strong, durable, and impact-resistant. [Monos] [Travelpro] [INUSA] [BEIS]",1.0,1.0,0.5,2.0,0.8,0.0,5.0,0.2631578947368421,0.04441373281152622,0.08695652173913043,0.25789113710387657,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,2.0,-0.16666666666666669,0.0,0.0,0.0,1.0,0.05263157894736842,0.05322552182908773,0.1930434782608696,0.18346127522775496,0.0,2.0,0.0,0.0,0.18346127522775496
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,13,Travelpro,1,2,6.0,0.16666666666666666,4,0.4,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.02389841572629184,0.034482758620689655,0.26258367588573023,266,Monos > Monos > Delsey > Delsey > BEIS > Travelpro > INUSA > Monos > Delsey > BEIS > Travelpro > INUSA,"[Travelpro]
INUSA describes highly tested materials, PC/ABS construction, durability, and a 10-year warranty, but the supplied text does not provide concrete sustainability-related information. [Monos] [Delsey] [BEIS] [Travelpro] [INUSA]",1.0,2.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.08028512251721143,0.1511627906976744,0.33522267117826887,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.16666666666666666,2.0,-0.4,0.0,-1.0,-0.05263157894736842,-0.05638670679091959,-0.11668003207698475,-0.07263899529253864,0.0,0.0,-2.0,0.0,-0.07263899529253864
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,14,Travelpro,1,3,1.0,1.0,1,1.0,1,cleaning_care;dimensions;durability_protection;expansion;handle;lock_security;packing_organization;weight;wheels_mobility,9,0.47368421052631576,0.11224035706130057,0.2345679012345679,0.6023700987027085,327,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA > Travelpro > BEIS,"[Travelpro]
Travelpro also adds practical features such as a 2"" expansion option, multiple accessory pockets, an interior water-resistant pocket, a TSA-approved lock, self-aligning spinner wheels, and a four-stop adjustable handle. [Travelpro]
BEIS is the strongest convenience alternative for overpackers because it has a built-in weight indicator, 2"" expansion, compression straps, a retractable bag strap that can hold up to 15 lbs, a TSA lock, smooth 360-degree wheels, and separate pouches for dirty clothes, shoes, undergarments, and damp clothing. [Travelpro] [BEIS]",1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.07703042307036076,0.09259259259259259,0.3652598857836628,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.21052631578947367,0.035209933990939815,0.1419753086419753,0.23711021291904572,0.0,2.0,0.0,0.0,0.23711021291904572
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,15,Travelpro,1,3,2.0,0.5,2,0.8,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;electronics_convenience;expansion;lock_security;packing_organization;sustainability;warranty_trial_return;weight;wheels_mobility,12,0.631578947368421,0.073528867696117,0.018867924528301886,0.4938517516921529,330,Monos > Travelpro > BEIS > BEIS > Delsey > Delsey > INUSA > INUSA > BEIS > Delsey > INUSA > Travelpro > Monos > Travelpro,"[Travelpro]
BEIS gives useful information on dimensions, materials, care, capacity, weight, stain resistance, expansion, weight indicator, bag strap, organization, TSA lock, and wheels. [BEIS] [Delsey] [INUSA] [Travelpro]
The strongest information quality overall is Monos for global fit, care, and sustainability detail, and Travelpro for domestic fit, expansion warnings, charging detail, and warranty coverage. [Monos] [Travelpro]",1.0,2.0,0.3333333333333333,2.0,0.8,0.0,9.0,0.47368421052631576,0.0879731353367777,0.12857142857142856,0.36495051679166635,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,1.0,0.16666666666666669,0.0,0.0,0.0,3.0,0.15789473684210525,-0.014444267640660702,-0.10970350404312668,0.12890123490048655,0.0,1.0,0.0,0.0,0.12890123490048655
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_16.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,16,20,16-20,16,Travelpro,1,2,3.0,0.3333333333333333,3,0.6,0,capacity_volume;dimensions;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,8,0.42105263157894735,0.1113832617145618,0.2545454545454545,0.3780023301738533,289,Monos > INUSA > Travelpro > Travelpro > BEIS > BEIS > Delsey > Delsey,"[Travelpro] The caution with Travelpro is that the product page says the fully expanded carry-on may not meet airline restrictions. [Travelpro]

BEIS also appears to meet the checklist because it is marketed as The Carry-On Roller, has a durable hard-shell exterior, 360° smooth wheels, a TSA-approved lock, and 49-61 L of capacity.",1.0,2.0,0.25,3.0,0.6,0.0,7.0,0.3684210526315789,0.1519908550135757,0.3387096774193548,0.3715554998086008,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.08333333333333331,0.0,0.0,0.0,1.0,0.05263157894736842,-0.04060759329901391,-0.0841642228739003,0.006446830365252509,0.0,0.0,0.0,0.0,0.006446830365252509
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_16.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,16,20,16-20,17,Travelpro,1,1,6.0,0.16666666666666666,5,0.2,0,overhead_bin_or_airline_fit;weight,2,0.10526315789473684,0.02676479145586106,0.05128205128205128,0.15076456422909396,236,BEIS > BEIS > INUSA > Monos > Delsey > Travelpro > BEIS > INUSA > Monos,"[Monos] [Delsey] [Travelpro] My practical recommendation is BEIS for maximum space per pound with many features, INUSA for the lightest efficient option, and Monos for a more balanced default that keeps weight reasonable while providing a strong airline-fit claim.",1.0,1.0,0.1111111111111111,5.0,0.2,0.0,0.0,0.0,0.01517565316337196,0.0,0.10859068618822995,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,2.0,0.10526315789473684,0.0115891382924891,0.05128205128205128,0.042173878040864005,0.0,0.0,0.0,0.0,0.042173878040864005
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_16.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,16,20,16-20,18,Travelpro,1,2,5.0,0.2,5,0.2,0,comparison_ready_evidence;electronics_convenience;packing_organization;tradeoff_or_limitation,4,0.21052631578947367,0.11679030891997215,0.19718309859154928,0.30170745639728824,372,Monos > BEIS > Delsey > INUSA > Travelpro > Travelpro > Delsey > Delsey > BEIS,"[Travelpro]

For tech-heavy travelers, Travelpro is the best match because it has external USB-A and USB-C ports with fast-charge capabilities and a dedicated FAA-compliant external-access battery pocket, though the power bank is not included. [Travelpro] Delsey may interest tech-focused shoppers because the page lists a USB port, but the provided text does not give the same level of detail about charging setup or battery storage.",1.0,1.0,0.25,3.0,0.6,0.0,6.0,0.3157894736842105,0.03903816862424376,0.0,0.20429886179502418,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,1.0,-0.04999999999999999,2.0,-0.39999999999999997,0.0,-2.0,-0.10526315789473684,0.07775214029572838,0.19718309859154928,0.09740859460226406,0.0,1.0,-2.0,0.0,0.09740859460226406
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_16.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,16,20,16-20,19,Travelpro,1,1,1.0,1.0,1,1.0,1,capacity_volume;expansion;trip_length,3,0.15789473684210525,0.021970537723924783,0.0,0.31930638824653934,221,Travelpro > INUSA > Monos > BEIS > Delsey,"[Travelpro]

I would be cautious recommending INUSA to heavy overpackers or longer-trip travelers, because the page frames it as having overnight capacity and being suitable for weekend getaways, and its listed capacity is 37.72 L.",1.0,2.0,0.3333333333333333,3.0,0.6,0.0,8.0,0.42105263157894735,0.055034519194575277,0.06521739130434782,0.33833337218369003,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,-1.0,0.6666666666666667,-2.0,0.4,1.0,-5.0,-0.2631578947368421,-0.0330639814706505,-0.06521739130434782,-0.019026983937150688,0.0,-1.0,2.0,1.0,-0.019026983937150688
