comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_baseline,delta_top1_cited_share,delta_pais
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_6.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,6,10,6-10,6,Century,1,2,1.0,1.0,1,1.0,0.6666666666666666,1,1.0,1,1,2,1.0,1.0,0.6666666666666666,1,1.0,1,1,capacity_volume;expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;trip_length;weight,6,0.3157894736842105,0.10279127185353455,0.2465753424657534,0.4873691171440787,0.3333333333333333,6,3,124,Century > Century > Away,"[Hartmann] The key travel-size limitation is that carry-on size and weight allowances vary by airline, and the page warns that if the bag is overstuffed, it may not be accepted by airlines. [Hartmann] Away is also a strong 3-5 day option because its page explicitly says it is for 3-5 days, fits 5-7 outfits, and fits in overhead bins on most major airlines, but it does not provide expandable capacity.","For a stylish overpacker on a 3-5 day trip, I would recommend the Hartmann Century Deluxe Carry-On because its page emphasizes a distinctive, sophisticated look, a hardside 100% polycarbonate exterior, organized packing, and 1.5 inches of expansion while still presenting it as a carry-on.",1.0,3.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.12803950364221925,0.20238095238095238,0.5796492541119025,1.0,3.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,6.0,3.0,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.025248231788684697,0.04419439008480103,-0.09228013696782378,0.0,-1.0,-0.08333333333333337,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.09228013696782378
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_6.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,6,10,6-10,7,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,142,BR > BR > BR > BR,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_6.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,6,10,6-10,8,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,138,Away > Rimowa > Rimowa > July > BR,,,1.0,2.0,0.5,2.0,0.8,0.0,8.0,0.42105263157894735,0.03359327865388426,0.016129032258064516,0.36001520355194266,1.0,2.0,0.2,0.25,0.5,2.0,0.8,2.0,2.0,0.8,-0.6,1.0,4.0,baseline_6.txt,6-10,True,-1.0,-2.0,-0.5,4.0,-0.8,0.0,-8.0,-0.42105263157894735,-0.03359327865388426,-0.016129032258064516,-0.36001520355194266,-1.0,-2.0,-0.2,-0.25,-0.5,4.0,-0.8,4.0,4.0,-0.8,0.6,-1.0,-4.0,-1.0,-2.0,-4.0,0.0,-0.36001520355194266
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_6.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,6,10,6-10,9,Century,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,6.0,0.16666666666666666,0.1111111111111111,5,0.2,5,0,,0,0.0,0.1256431906267426,0.0,0.14846197145868184,-1.0,0,1,230,July > Away > BR > Rimowa > Century,[Hartmann],"Hartmann provides a 100% polycarbonate exterior, recessed TSA lock, and double spinner wheels with ball bearings, but the provided page does not give as many security or rough-handling details as July, Away, or Briggs & Riley.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,3.0,0.15789473684210525,0.013949776098753629,0.03571428571428571,0.15639271211198133,1.0,1.0,0.1111111111111111,0.125,0.14285714285714285,5.0,0.2,5.0,6.0,0.0,0.3333333333333333,2.0,1.0,baseline_6.txt,6-10,True,0.0,0.0,0.033333333333333354,0.0,0.0,0.0,-3.0,-0.15789473684210525,0.11169341452798896,-0.03571428571428571,-0.00793074065329949,0.0,0.0,0.0,0.07500000000000001,0.023809523809523808,0.0,0.0,0.0,-1.0,0.2,-1.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.0,-0.00793074065329949
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_6.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,6,10,6-10,10,Century,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,3,0.6,0,1,1,7.0,0.14285714285714285,0.14285714285714285,3,0.6,3,0,,0,0.0,0.056468625355922765,0.0,0.12796039173785123,0.0,0,0,190,BR > BR > BR > BR > July > Century,[July] [Hartmann],"If built-in charging hardware or laundry separation matters more than exterior business access, July offers an ejectable battery with USB-C, SilentMove 360-degree spinner wheels, a hidden odor-proof laundry bag, and compression, while Hartmann offers an integrated USB port, removable garment sleeve, zippered pockets, and double spinner wheels.",1.0,1.0,0.2,4.0,0.4,0.0,0.0,0.0,0.022113817858445968,0.0625,0.13713109690502254,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2,4.0,0.4,4.0,5.0,0.2,0.3333333333333333,2.0,1.0,baseline_6.txt,6-10,True,0.0,0.0,-0.033333333333333354,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0343548074974768,-0.0625,-0.009170705167171306,0.0,0.0,-0.023809523809523808,0.0,-0.05714285714285716,-1.0,0.19999999999999996,-1.0,1.0,-0.2,-0.3333333333333333,-2.0,-1.0,0.0,0.0,1.0,0.0,-0.009170705167171306
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,1,5,1-5,1,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,2,0.8,0,1,2,2.0,0.5,0.6666666666666666,2,0.8,2,0,,0,0.0,0.10674809489845462,0.0,0.17134961897969092,1.0,3,0,122,Away > Away > July,[July],"If you want a little more capacity and built-in charging, July is also strong because it offers 42 L, an ejectable USB-C battery, a hidden laundry bag, and Y-Strap compression while still being described as approved to fit carry-on standards.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.1220613155356976,0.0,0.17441226310713953,1.0,2.0,0.6666666666666666,0.3333333333333333,0.5,2.0,0.8,2.0,3.0,0.6,0.3333333333333333,2.0,1.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015313220637242983,0.0,-0.0030626441274486105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,1.0,-1.0,0.0,0.0,0.0,0.0,-0.0030626441274486105
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,1,5,1-5,2,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,2,0.8,0,1,1,2.0,0.5,0.5,2,0.8,2,0,,0,0.0,0.10674809489845462,0.0,0.17134961897969092,1.0,1,0,121,BR > BR > July,[July],"If you prefer a hard-shell carry-on, July is the stronger hard-side protection pick because it uses an aerospace-grade German polycarbonate shell, reinforced/anodised aluminium bumpers, YKK Japanese zippers, and an integrated TSA lock.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.08948450818030422,0.16393442622950818,0.4407326796055748,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,baseline_1.txt,1-5,True,0.0,-1.0,-0.6666666666666667,1.0,-0.19999999999999996,-1.0,-3.0,-0.15789473684210525,0.017263586718150398,-0.16393442622950818,-0.26938306062588385,0.0,0.0,0.0,-0.3333333333333333,-0.5,1.0,-0.19999999999999996,1.0,2.0,-0.4,0.0,-2.0,0.0,0.0,-1.0,-1.0,-1.0,-0.26938306062588385
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,1,5,1-5,3,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,2,4.0,0.25,0.4,3,0.6,3,0,,0,0.0,0.10674809489845462,0.0,0.17134961897969092,1.0,1,0,106,Away > Rimowa > July,[July],July also looks strong for rougher streets because its SilentMove 360° spinner wheels are described as extremely quiet and able to handle European cobblestones.,1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.05485880025056699,0.0,0.1609717600501134,1.0,3.0,0.375,0.25,0.25,2.0,0.8,2.0,3.0,0.6,1.0,3.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,1.0,-0.20000000000000007,0.0,0.0,0.0,0.05188929464788763,0.0,0.010377858929577516,0.0,-1.0,0.025000000000000022,0.08333333333333331,0.0,1.0,-0.20000000000000007,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.010377858929577516
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,1,5,1-5,4,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,2,5.0,0.2,0.25,3,0.6,3,0,,0,0.0,0.10674809489845462,0.0,0.17134961897969092,-1.0,0,1,152,BR > Away > July,[July],"July covers the essentials with a hidden odour-proof laundry bag, a Y-Strap compression system, and stain-resistant lining, but its page does not describe as many separate pockets or garment features as Briggs & Riley or Away.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,0.0,0.0,0.1220613155356976,0.0,0.17441226310713953,1.0,2.0,0.4,0.3333333333333333,0.25,3.0,0.6,3.0,3.0,0.6,-1.0,0.0,1.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015313220637242983,0.0,-0.0030626441274486105,0.0,0.0,-0.15000000000000002,0.0,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030626441274486105
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_1.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,1,5,1-5,5,July,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,3,1.0,1.0,0.375,1,1.0,1,1,lock_security;material_shell;overhead_bin_or_airline_fit;warranty_trial_return;wheels_mobility,5,0.2631578947368421,0.09811070440994828,0.057692307692307696,0.3642408993165376,0.6,12,3,254,July > Away > BR > Century > Rimowa,"[July] Away is also reassuring because it says the bag fits overhead on most major airlines, includes a TSA-approved combination lock, has free returns and exchanges on unused items for the first 100 days, and has a limited warranty covering damage to functional elements such as the shell, wheels, handles, and zippers.","July gives the best overall purchase confidence from the product-page information because it combines a stated 42 L capacity, 45-inch total linear dimensions described as approved to fit carry-on standards for Australian and international standards, an ejectable battery described as approved for major airlines and any flight in the world, an integrated TSA lock, a lifetime warranty for manufacturing faults, and 100-day returns for unpersonalised items. Briggs & Riley has the strongest warranty confidence because its guarantee says broken or damaged bags are repaired free of charge with no receipt and no questions asked, but its page frames the bag as an ultimate domestic carry-on and its expanded depth is 11.5 inches, so the product page does not give the same broad travel-fit confidence as July. RIMOWA has a lifetime guarantee and TSA-approved locks, but its page only states a 30-day return window and does not provide the same airline-fit assurances as July or Away in the provided text.",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1220613155356976,0.0,0.30774559644047284,1.0,1.0,0.125,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2631578947368421,-0.023950611125749324,0.057692307692307696,0.056495302876064746,0.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,6.0,3.0,0.0,0.0,0.0,0.0,0.056495302876064746
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_11.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,11,15,11-15,11,July,1,1,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,2,1.0,1.0,0.2857142857142857,1,1.0,1,1,dimensions;overhead_bin_or_airline_fit;wheels_mobility,3,0.15789473684210525,0.062409815047389426,0.16216216216216217,0.35171856803555657,1.0,3,0,270,July > Away > BR > BR > Century > Rimowa,"[July] Away gives exterior measurements of 21.7"" x 14.4"" x 9"" including wheels, says it meets carry-on requirements for most major airlines, and also says it will fit in the overhead bin of almost any flight.","The safest options based on the provided carry-on size and airline-fit language appear to be July and Away. July gives external dimensions of 21.5"" H x 15"" W x 8.5"" D, says the total linear dimensions are 45"", and states that the bag is approved to fit as a carry-on for all Australian and International standards.",1.0,1.0,0.5,2.0,0.8,0.0,0.0,0.0,0.026793795430190535,0.0,0.18869209241937146,1.0,2.0,0.2857142857142857,0.2,0.5,2.0,0.8,2.0,2.0,0.8,1.0,3.0,0.0,baseline_11.txt,11-15,True,0.0,0.0,0.5,-1.0,0.19999999999999996,1.0,3.0,0.15789473684210525,0.03561601961719889,0.16216216216216217,0.1630264756161851,0.0,0.0,0.0,-0.033333333333333354,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1630264756161851
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_11.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,11,15,11-15,12,July,1,2,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,3,1.0,1.0,0.42857142857142855,1,1.0,1,1,cleaning_care;durability_protection;material_shell,3,0.15789473684210525,0.13173899762475444,0.3191489361702128,0.4724657539855705,0.6666666666666666,5,1,227,July > July > BR > Away > Century > Rimowa,"[July] July also says the case uses an aerospace-grade German polycarbonate shell, a curved eggshell design that minimizes damage, and anodized aluminum bumpers for extra protection on hard drops. [July]

Briggs & Riley is also strong for long-term appearance and wear, though more on durability than cleaning.","July gives the clearest easy-clean and appearance-protection claims. July also says the case uses an aerospace-grade German polycarbonate shell, a curved eggshell design that minimizes damage, and anodized aluminum bumpers for extra protection on hard drops. Away provides some durability and water-resistance information, but less cleaning detail than July.",1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.10152280335926821,0.125,0.45835280628588876,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,2.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.030216194265486232,0.19414893617021278,0.014112947699681744,0.0,1.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.014112947699681744
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_11.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,11,15,11-15,13,July,1,2,5.0,0.2,5,0.2,0.2,3,0.6,0,1,2,3.0,0.3333333333333333,0.2,3,0.6,3,0,sustainability;tradeoff_or_limitation;warranty_trial_return,3,0.15789473684210525,0.041539593421187446,0.02857142857142857,0.2508392470050395,-0.2,2,3,255,Away > Away > BR > BR > July > July > Century > Rimowa > Century > Rimowa,"[July] However, the supplied text does not provide concrete recycled, recyclable, or responsibly sourced material claims for July. [July]

Hartmann and RIMOWA provide material and warranty or guarantee information, but not concrete sustainability claims in the supplied text.","July provides strong durability evidence but little sustainability-specific evidence in the supplied text. However, the supplied text does not provide concrete recycled, recyclable, or responsibly sourced material claims for July.",1.0,1.0,0.25,3.0,0.6,0.0,6.0,0.3157894736842105,0.052305972356068535,0.030303030303030304,0.2114978770868437,1.0,1.0,0.14285714285714285,0.14285714285714285,0.25,3.0,0.6,3.0,4.0,0.4,0.14285714285714285,4.0,3.0,baseline_11.txt,11-15,True,0.0,1.0,-0.04999999999999999,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.01076637893488109,-0.0017316017316017333,0.03934136991819581,0.0,1.0,0.05714285714285716,0.05714285714285716,0.08333333333333331,0.0,0.0,0.0,1.0,-0.2,-0.34285714285714286,-2.0,0.0,0.0,1.0,0.0,0.0,0.03934136991819581
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_11.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,11,15,11-15,14,July,1,2,2.0,0.5,2,0.8,0.2857142857142857,2,0.8,0,1,5,4.0,0.25,0.35714285714285715,3,0.6,3,0,electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.17294166895626967,0.30434782608695654,0.4100650691078062,0.3333333333333333,2,1,298,BR > July > July > Century > Century > Away > Rimowa,"[July] July also includes a hidden laundry bag, a Y-Strap compression system, SilentMove 360-degree spinner wheels, a multi-stop telescopic handle, and an integrated TSA lock. [July]

Hartmann also offers charging convenience, but the page says the integrated USB port does not include the battery.","July is especially useful if charging is the priority because it includes an ejectable battery with standard USB and USB-C docks and says the battery is approved for any flight in the world. July also includes a hidden laundry bag, a Y-Strap compression system, SilentMove 360-degree spinner wheels, a multi-stop telescopic handle, and an integrated TSA lock. RIMOWA offers useful basics, including TSA-approved locks, a zipped mesh divider, a small zipped interior pocket, a Multiwheel system, and a three-stage T-Bar telescopic handle, but it has fewer travel-day extras in the supplied text than Briggs & Riley or July.",1.0,2.0,0.5,2.0,0.8,0.0,3.0,0.15789473684210525,0.06286703479966506,0.07142857142857142,0.32153330670930647,1.0,3.0,0.2727272727272727,0.2857142857142857,0.3333333333333333,3.0,0.6,3.0,2.0,0.8,-1.0,0.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15789473684210525,0.11007463415660461,0.23291925465838512,0.08853176239849975,0.0,2.0,0.08441558441558444,0.0,-0.08333333333333331,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.08853176239849975
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_11.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,11,15,11-15,15,July,1,2,1.0,1.0,1,1.0,0.15384615384615385,1,1.0,1,1,3,1.0,1.0,0.2727272727272727,1,1.0,1,1,capacity_volume;comparison_ready_evidence;dimensions;overhead_bin_or_airline_fit;packing_organization;sustainability;warranty_trial_return;weight,8,0.42105263157894735,0.04988463114612328,0.0,0.4608541192116808,0.4,7,3,282,July > Away > BR > Century > Century > Rimowa > Rimowa > BR > Century > Rimowa > July > Century > BR,"[July] Away provides exterior and interior measurements, weight, capacity, materials, airline-fit language, organization details, warranty and return information, and specific recycled or recyclable items. [July] [Hartmann] [Briggs & Riley]","The strongest information quality comes from July, Away, and Briggs & Riley. July provides detailed dimensions including wheels, internal dimensions, linear dimensions, capacity, weight, materials, cleaning-related lining claims, battery details, warranty information, and strong airline-fit language. Shoppers should also double-check whether charging accessories are included, because July says it includes an ejectable battery, Hartmann says the battery is not included, and Briggs & Riley describes battery-pack storage but does not state that a battery pack is included.",1.0,3.0,0.3333333333333333,2.0,0.8,0.0,8.0,0.42105263157894735,0.05883923103400508,0.028985507246376812,0.4169928652762136,1.0,2.0,0.18181818181818182,0.25,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.6363636363636364,9.0,2.0,baseline_11.txt,11-15,True,0.0,-1.0,0.6666666666666667,-1.0,0.19999999999999996,1.0,0.0,0.0,-0.008954599887881803,-0.028985507246376812,0.04386125393546719,0.0,1.0,0.09090909090909088,-0.09615384615384615,0.6666666666666667,-1.0,0.19999999999999996,-1.0,-2.0,0.4,-0.23636363636363633,-2.0,1.0,0.0,-1.0,1.0,1.0,0.04386125393546719
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,july_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\july_16.txt,one_product_geo_rewrite,July,geo_rewrite_2023_2024,16,20,16-20,16,July,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,3,1.0,1.0,0.3333333333333333,1,1.0,1,1,capacity_volume;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;price_value;weight;wheels_mobility,8,0.42105263157894735,0.08211341306915478,0.09090909090909091,0.39760290589931735,1.0,6,0,231,July > Away > BR > Century > Rimowa,"[July] Away is marketed as The Carry-On, has a durable lightweight 100% polycarbonate hard shell, premium 360° smooth-gliding wheels, a TSA-approved / Travel Sentry combination lock, and 39.8 L of capacity.","The products that most clearly meet the strict checklist are July Carry On Original and Away The Carry-On. July is marketed as a Carry On, has an aerospace-grade German polycarbonate shell, SilentMove 360° spinner wheels, an integrated TSA lock, and 42 L of capacity.",1.0,1.0,0.5,2.0,0.8,0.0,5.0,0.2631578947368421,0.03445983860276715,0.025,0.2466068800012552,1.0,2.0,0.2,0.14285714285714285,0.5,2.0,0.8,2.0,2.0,0.8,0.0,0.0,0.0,baseline_16.txt,16-20,True,0.0,0.0,0.5,-1.0,0.19999999999999996,1.0,3.0,0.15789473684210525,0.04765357446638763,0.06590909090909092,0.15099602589806216,0.0,1.0,0.1333333333333333,0.05714285714285716,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.15099602589806216
