comparison,mode,source_file,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,7,Away,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,170,BR > BR > BR > BR > Rimowa > BR,,
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,7,BR,1,5,1.0,1.0,1,1.0,0.8333333333333334,1,1.0,1,1,5,1.0,1.0,0.7142857142857143,1,1.0,1,1,comparison_ready_evidence;dimensions;durability_protection;handle;lock_security;material_shell;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,11,0.5789473684210527,0.19687826735606337,0.3515625,0.6578995021554231,1.0,12,0,170,BR > BR > BR > BR > Rimowa > BR,"[Briggs & Riley] It has impact-resistant corner guards, self-repairing YKK zippers, a TSA-approved combination cable lock, and strong ballistic nylon fabric that the page says resists wear. [Briggs & Riley] For airport handling, it has 360-degree shock-absorbing spinner wheels, a multi-height aluminum telescoping handle, multiple grab handles, and the Outsider handle design that keeps the packing surface flat. [Briggs & Riley] Its warranty reassurance is the strongest in the provided pages because the product page says Briggs & Riley offers a true lifetime guarantee and will repair the bag free of charge with no proof of purchase and no questions asked. [Briggs & Riley] RIMOWA is also a traditional premium luggage brand with a lifetime guarantee, TSA-approved locks, and a Multiwheel system, but the provided page gives fewer protection details than the Briggs & Riley page. [RIMOWA] [Briggs & Riley]","The Briggs & Riley Baseline Essential 22"" Carry-On Expandable Spinner seems best for a shopper who wants a traditional luggage brand with strong protection, smooth handling, and exceptional warranty reassurance. For airport handling, it has 360-degree shock-absorbing spinner wheels, a multi-height aluminum telescoping handle, multiple grab handles, and the Outsider handle design that keeps the packing surface flat. Its warranty reassurance is the strongest in the provided pages because the product page says Briggs & Riley offers a true lifetime guarantee and will repair the bag free of charge with no proof of purchase and no questions asked. RIMOWA is also a traditional premium luggage brand with a lifetime guarantee, TSA-approved locks, and a Multiwheel system, but the provided page gives fewer protection details than the Briggs & Riley page."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,7,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,170,BR > BR > BR > BR > Rimowa > BR,,
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,7,July,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,170,BR > BR > BR > BR > Rimowa > BR,,
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,7,Rimowa,1,1,5.0,0.2,5,0.2,0.16666666666666666,2,0.8,0,1,2,5.0,0.2,0.2857142857142857,2,0.8,2,0,,0,0.0,0.0337053843989471,0.0,0.13007441021312277,1.0,2,0,170,BR > BR > BR > BR > Rimowa > BR,[RIMOWA] [Briggs & Riley],"RIMOWA is also a traditional premium luggage brand with a lifetime guarantee, TSA-approved locks, and a Multiwheel system, but the provided page gives fewer protection details than the Briggs & Riley page."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,8,Away,1,2,1.0,1.0,1,1.0,0.25,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;tradeoff_or_limitation;weight,7,0.3684210526315789,0.04214006675665839,0.0625,0.4581538905443142,0.25,5,3,217,Away > Century > Away > Rimowa > Century > July > BR > July,"[Away] Hartmann is slightly lighter at 7.3 pounds, but it costs $370; Away is 7.5 pounds and costs less among the priced hard-shell options provided. [Hartmann] [Away] RIMOWA is much lighter at 4.9 pounds and has a polycarbonate outside, TSA-approved locks, a mesh divider, and a zipped pocket, but its listed price is $700, so it is not the budget-conscious pick.","Among pages with listed prices, Away’s The Carry-On seems best for the lightest and most budget-conscious hard-shell option that still covers the requested basics, because it is $275, has a durable lightweight 100% polycarbonate shell, premium 360-degree smooth-gliding wheels, a TSA-approved Travel Sentry combination lock, and interior organization with a compression pad, three mesh pockets, and one hanging pocket. Hartmann is slightly lighter at 7.3 pounds, but it costs $370; Away is 7.5 pounds and costs less among the priced hard-shell options provided."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,8,BR,1,1,7.0,0.14285714285714285,7,0.0,0.125,5,0.2,0,1,2,7.0,0.14285714285714285,0.2,5,0.2,5,0,comparison_ready_evidence;price_value,2,0.10526315789473684,0.014263494032968595,0.08,0.147810092290303,-0.3333333333333333,1,2,217,Away > Century > Away > Rimowa > Century > July > BR > July,"[Hartmann] [July] [Briggs & Riley] July’s price is not provided in the uploaded product page, so the product-page text is not enough to compare July on budget.","Compared with higher-priced options, you may give up expansion, built-in device charging, and stronger lifetime-guarantee reassurance: Hartmann has 1.5 inches of expansion and a USB port, July has an ejectable battery with USB-C and a lifetime warranty, and Briggs & Riley has CX expansion plus a true lifetime repair guarantee."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,8,Century,1,2,2.0,0.5,2,0.8,0.25,2,0.8,0,1,2,2.0,0.5,0.2,2,0.8,2,0,comparison_ready_evidence;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;tradeoff_or_limitation;weight,8,0.42105263157894735,0.03359327865388426,0.016129032258064516,0.36001520355194266,-0.6,1,4,217,Away > Century > Away > Rimowa > Century > July > BR > July,"[Hartmann] [Away] RIMOWA is much lighter at 4.9 pounds and has a polycarbonate outside, TSA-approved locks, a mesh divider, and a zipped pocket, but its listed price is $700, so it is not the budget-conscious pick. [Hartmann] [July] [Briggs & Riley] July’s price is not provided in the uploaded product page, so the product-page text is not enough to compare July on budget.","Hartmann is slightly lighter at 7.3 pounds, but it costs $370; Away is 7.5 pounds and costs less among the priced hard-shell options provided. Compared with higher-priced options, you may give up expansion, built-in device charging, and stronger lifetime-guarantee reassurance: Hartmann has 1.5 inches of expansion and a USB port, July has an ejectable battery with USB-C and a lifetime warranty, and Briggs & Riley has CX expansion plus a true lifetime repair guarantee."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,8,July,1,2,6.0,0.16666666666666666,6,0.0,0.25,4,0.4,0,1,3,6.0,0.16666666666666666,0.3,4,0.4,4,0,comparison_ready_evidence;price_value,2,0.10526315789473684,0.06783689564959954,0.038461538461538464,0.24038924147809804,-0.6,1,4,217,Away > Century > Away > Rimowa > Century > July > BR > July,"[Hartmann] [July] [Briggs & Riley] July’s price is not provided in the uploaded product page, so the product-page text is not enough to compare July on budget. [July]","Compared with higher-priced options, you may give up expansion, built-in device charging, and stronger lifetime-guarantee reassurance: Hartmann has 1.5 inches of expansion and a USB port, July has an ejectable battery with USB-C and a lifetime warranty, and Briggs & Riley has CX expansion plus a true lifetime repair guarantee. July’s price is not provided in the uploaded product page, so the product-page text is not enough to compare July on budget."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,8,Rimowa,1,1,4.0,0.25,4,0.4,0.125,3,0.6,0,1,1,4.0,0.25,0.1,3,0.6,3,0,dimensions;electronics_convenience;expansion;price_value;warranty_trial_return,5,0.2631578947368421,0.04770871380786499,0.018867924528301886,0.19833684372152002,0.0,1,1,217,Away > Century > Away > Rimowa > Century > July > BR > July,"[RIMOWA] Compared with higher-priced options, you may give up expansion, built-in device charging, and stronger lifetime-guarantee reassurance: Hartmann has 1.5 inches of expansion and a USB port, July has an ejectable battery with USB-C and a lifetime warranty, and Briggs & Riley has CX expansion plus a true lifetime repair guarantee.","RIMOWA is much lighter at 4.9 pounds and has a polycarbonate outside, TSA-approved locks, a mesh divider, and a zipped pocket, but its listed price is $700, so it is not the budget-conscious pick."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,9,Away,1,1,4.0,0.25,4,0.4,0.125,3,0.6,0,1,1,4.0,0.25,0.1111111111111111,3,0.6,3,0,handle;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.027069157651666422,0.07407407407407407,0.21301617071161982,0.0,2,2,253,July > July > BR > Away > Rimowa > Century > July > BR,"[Away] RIMOWA provides TSA-approved locks, a polycarbonate outside, and a ball-bearing Multiwheel system with cushioned axles, but the page does not mention reinforced corners or bumpers.","Away stands out more for zipper-and-lock security than reinforced armor, with ergonomic reverse-coil zippers described as providing extra security, a TSA-approved Travel Sentry combination lock, a rigorously tested 100% polycarbonate shell, and a limited warranty that covers shell, wheels, handles, zippers, and other functional elements."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,9,BR,1,2,3.0,0.3333333333333333,3,0.6,0.25,2,0.8,0,1,2,3.0,0.3333333333333333,0.2222222222222222,2,0.8,2,0,durability_protection;handle;lock_security;material_shell;overhead_bin_or_airline_fit;warranty_trial_return;wheels_mobility,7,0.3684210526315789,0.08132941472383147,0.07692307692307693,0.33482188834287696,0.42857142857142855,5,2,253,July > July > BR > Away > Rimowa > Century > July > BR,"[Briggs & Riley] Away stands out more for zipper-and-lock security than reinforced armor, with ergonomic reverse-coil zippers described as providing extra security, a TSA-approved Travel Sentry combination lock, a rigorously tested 100% polycarbonate shell, and a limited warranty that covers shell, wheels, handles, zippers, and other functional elements. [July] [Briggs & Riley]","Briggs & Riley stands out for rough-handling protection even though it is not a hard-shell suitcase: it uses impact-resistant corner guards, self-repairing YKK zippers, a TSA-approved combination cable lock, 360-degree shock-absorbing spinner wheels, and ballistic nylon fabric that resists wear. If protection is the top priority in a hard shell, I would lean July; if rough-handling durability and repair reassurance matter more than having a hard shell, I would lean Briggs & Riley."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,9,Century,1,1,6.0,0.16666666666666666,6,0.0,0.125,5,0.2,0,1,1,7.0,0.14285714285714285,0.1111111111111111,5,0.2,5,0,durability_protection;material_shell;warranty_trial_return,3,0.15789473684210525,0.013949776098753629,0.03571428571428571,0.15639271211198133,0.3333333333333333,2,1,253,July > July > BR > Away > Rimowa > Century > July > BR,"[Hartmann] If protection is the top priority in a hard shell, I would lean July; if rough-handling durability and repair reassurance matter more than having a hard shell, I would lean Briggs & Riley.","Hartmann provides a durable 100% polycarbonate shell with metallic film, a recessed TSA lock, and double spinner wheels with ball bearings, but the page does not provide zipper or reinforced-corner details."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,9,July,1,3,1.0,1.0,1,1.0,0.375,1,1.0,1,1,3,1.0,1.0,0.3333333333333333,1,1.0,1,1,durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,5,0.2631578947368421,0.10007117406597361,0.11764705882352941,0.5402928725840926,0.75,7,1,253,July > July > BR > Away > Rimowa > Century > July > BR,"[July] July also says its curved eggshell design minimizes damage and that anodised aluminum bumpers add extra protection on hard drops. [July] Briggs & Riley stands out for rough-handling protection even though it is not a hard-shell suitcase: it uses impact-resistant corner guards, self-repairing YKK zippers, a TSA-approved combination cable lock, 360-degree shock-absorbing spinner wheels, and ballistic nylon fabric that resists wear. [July] [Briggs & Riley]","For security and protection beyond a basic hard shell, July stands out among the hard-shell options because it combines an aerospace-grade German polycarbonate shell, reinforced bumpers, YKK Japanese zippers, and an integrated TSA lock. July also says its curved eggshell design minimizes damage and that anodised aluminum bumpers add extra protection on hard drops. If protection is the top priority in a hard shell, I would lean July; if rough-handling durability and repair reassurance matter more than having a hard shell, I would lean Briggs & Riley."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,9,Rimowa,1,1,5.0,0.2,5,0.2,0.125,4,0.4,0,1,2,5.0,0.2,0.2222222222222222,4,0.4,4,0,comparison_ready_evidence;durability_protection;lock_security;material_shell;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.03599721569629845,0.03125,0.19837817120943513,-0.3333333333333333,1,2,253,July > July > BR > Away > Rimowa > Century > July > BR,"[RIMOWA] Hartmann provides a durable 100% polycarbonate shell with metallic film, a recessed TSA lock, and double spinner wheels with ball bearings, but the page does not provide zipper or reinforced-corner details.","RIMOWA provides TSA-approved locks, a polycarbonate outside, and a ball-bearing Multiwheel system with cushioned axles, but the page does not mention reinforced corners or bumpers."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,10,Away,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,2,0.8,0,1,1,3.0,0.3333333333333333,0.16666666666666666,2,0.8,2,0,electronics_convenience;material_shell;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.04118482427959061,0.075,0.23264485959276024,0.0,2,2,207,BR > BR > Away > July > Century > BR,"[Away] [July] Hartmann is a good alternative if you want a hardside carry-on with a USB port, a garment sleeve, ample zippered pockets, and ultra-smooth ball-bearing double spinner wheels, but its page says the battery is not included.","The product pages do not provide enough information to confirm dedicated tracking storage for any option, and the closest wet- or dirty-item separation details are Away’s water-resistant polyester laundry bag and July’s hidden odour-proof laundry bag."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,10,BR,1,3,1.0,1.0,1,1.0,0.5,1,1.0,1,1,3,1.0,1.0,0.5,1,1.0,1,1,cleaning_care;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;handle;packing_organization;tradeoff_or_limitation;wheels_mobility,9,0.47368421052631576,0.09630296627026116,0.14102564102564102,0.5851512815131616,0.3333333333333333,4,2,207,BR > BR > Away > July > Century > BR,"[Briggs & Riley] Its mobility features also fit business travel well: the page lists 360-degree shock-absorbing spinner wheels, a multi-height aluminum telescoping handle, multiple grab handles, and a SmartLink strap for transporting two bags together. [Briggs & Riley] The product pages do not provide enough information to confirm dedicated tracking storage for any option, and the closest wet- or dirty-item separation details are Away’s water-resistant polyester laundry bag and July’s hidden odour-proof laundry bag. [Briggs & Riley]","The Briggs & Riley Baseline Essential 22"" Carry-On Expandable Spinner seems most useful for business or tech-heavy travel because it has a PowerPocket for storing a battery pack and cell phone for charging, a convenient exterior pocket for essentials at security checkpoints, a large front pocket for quick-access items, two mesh-lid zip pockets, a built-in garment folder, and premium cinch-down garment panels. For the most complete business-access layout in the provided pages, I would choose Briggs & Riley."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,10,Century,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,,0,0.0,0.022113817858445968,0.0625,0.13713109690502254,0.3333333333333333,2,1,207,BR > BR > Away > July > Century > BR,"[Hartmann] For the most complete business-access layout in the provided pages, I would choose Briggs & Riley.","Hartmann is a good alternative if you want a hardside carry-on with a USB port, a garment sleeve, ample zippered pockets, and ultra-smooth ball-bearing double spinner wheels, but its page says the battery is not included."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,10,July,1,1,4.0,0.25,4,0.4,0.16666666666666666,3,0.6,0,1,1,4.0,0.25,0.16666666666666666,3,0.6,3,0,electronics_convenience;material_shell;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.05599850156624925,0.1,0.2226909283834253,0.0,2,2,207,BR > BR > Away > July > Century > BR,"[Away] [July] Hartmann is a good alternative if you want a hardside carry-on with a USB port, a garment sleeve, ample zippered pockets, and ultra-smooth ball-bearing double spinner wheels, but its page says the battery is not included.","The product pages do not provide enough information to confirm dedicated tracking storage for any option, and the closest wet- or dirty-item separation details are Away’s water-resistant polyester laundry bag and July’s hidden odour-proof laundry bag."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,10,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,207,BR > BR > Away > July > Century > BR,,
