comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,original_2023_2024,16,20,16-20,19,INUSA,1,1,4.0,0.25,4,0.4,0.16666666666666666,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.020954728495404196,0.03225806451612903,0.17394193607825462,-0.2,4,6,258,Monos > BEIS > Delsey > INUSA > Travelpro > Travelpro,"[INUSA]

I would not recommend Travelpro for a shopper who wants to use expansion without thinking about airline restrictions, because the page says the fully expanded carry-on may not meet airline restrictions.","I would not recommend INUSA for a shopper who wants detailed packing-capacity or organization specs, because the supplied page lists weight and dimensions but does not provide volume/capacity, and its interior details are limited to 210D polyester lining and tie-down straps."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,16,20,16-20,20,Monos,1,2,4.0,0.25,4,0.4,0.2857142857142857,4,0.4,0,1,2,6.0,0.16666666666666666,0.2222222222222222,4,0.4,4,0,capacity_volume;comparison_ready_evidence;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;weight;wheels_mobility,10,0.5263157894736842,0.04351597613446667,0.037037037037037035,0.3361885753438524,0.16666666666666666,7,5,297,Travelpro > Delsey > BEIS > Monos > Monos > INUSA > INUSA,"[Monos] However, the Monos page feels less complete for comparison because the supplied text does not list capacity, weight, dimensions, or explicit spinner-wheel language. [Monos] INUSA gives useful basics such as sale price, weight, dimensions, hardside PC/ABS construction, 360-degree wheels, TSA-approved and Travel Sentry-approved locking, handles, zippers, and airline-suitability language.","Monos has strong trust and travel-use language because it lists a 4.9 rating from 1,355 reviews, limited lifetime warranty, 100-day trial, free shipping, overhead-bin fit language, TSA-approved lock, polycarbonate shell, YKK zippers, interior compression, and storage pockets. However, the Monos page feels less complete for comparison because the supplied text does not list capacity, weight, dimensions, or explicit spinner-wheel language."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,original_2023_2024,16,20,16-20,20,BEIS,1,1,3.0,0.3333333333333333,3,0.6,0.14285714285714285,3,0.6,0,1,1,3.0,0.3333333333333333,0.1111111111111111,3,0.6,3,0,dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;warranty_trial_return,6,0.3157894736842105,0.0344220951854236,0.023255813953488372,0.22353068586695007,0.45454545454545453,8,3,297,Travelpro > Delsey > BEIS > Monos > Monos > INUSA > INUSA,"[BEIS]

Monos has strong trust and travel-use language because it lists a 4.9 rating from 1,355 reviews, limited lifetime warranty, 100-day trial, free shipping, overhead-bin fit language, TSA-approved lock, polycarbonate shell, YKK zippers, interior compression, and storage pockets.","BÉIS gives strong concrete specs and feature details, including exterior and interior dimensions, material, capacity, weight, hard-sided polycarbonate construction, 360-degree wheels, TSA locks, expansion, compression, and pouch details, but the page is slightly harder to compare because one line says “Capacity 49-61LBS” while another says “Capacity: 49-61 L,” and the airline caveat is less specific than Travelpro’s or Delsey’s."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,original_2023_2024,16,20,16-20,20,Travelpro,1,1,1.0,1.0,1,1.0,0.14285714285714285,1,1.0,1,1,2,1.0,1.0,0.2222222222222222,1,1.0,1,1,capacity_volume;dimensions;electronics_convenience;lock_security;overhead_bin_or_airline_fit;packing_organization;sustainability;warranty_trial_return;weight;wheels_mobility,10,0.5263157894736842,0.0716743687046218,0.025,0.4066813649689945,0.2727272727272727,7,4,297,Travelpro > Delsey > BEIS > Monos > Monos > INUSA > INUSA,"[Travelpro] Delsey is also very clear because it lists weight, exterior and interior dimensions, volume, material, TSA-accepted lock, spinner wheels, USB port, SECURITECH zipper, interior compartments, included laundry and shoe bags, warranty information, quality-testing language, and airline-size caveats.","Travelpro provides the clearest overall comparison page because it includes concrete dimensions, case dimensions, weight, volume, shell material, spinner-wheel system details, TSA lock language, USB A and C charging details, organization features, expansion details, sizer-bin testing, warranty/return policy, and the important caveat that the fully expanded carry-on may not meet airline restrictions. BÉIS gives strong concrete specs and feature details, including exterior and interior dimensions, material, capacity, weight, hard-sided polycarbonate construction, 360-degree wheels, TSA locks, expansion, compression, and pouch details, but the page is slightly harder to compare because one line says “Capacity 49-61LBS” while another says “Capacity: 49-61 L,” and the airline caveat is less specific than Travelpro’s or Delsey’s."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,original_2023_2024,16,20,16-20,20,Delsey,1,1,2.0,0.5,2,0.8,0.14285714285714285,2,0.8,0,1,2,2.0,0.5,0.2222222222222222,2,0.8,2,0,capacity_volume;comparison_ready_evidence;dimensions;expansion;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;weight;wheels_mobility,12,0.631578947368421,0.0551304205398646,0.03225806451612903,0.3255139165924098,0.42857142857142855,10,4,297,Travelpro > Delsey > BEIS > Monos > Monos > INUSA > INUSA,"[Delsey] BÉIS gives strong concrete specs and feature details, including exterior and interior dimensions, material, capacity, weight, hard-sided polycarbonate construction, 360-degree wheels, TSA locks, expansion, compression, and pouch details, but the page is slightly harder to compare because one line says “Capacity 49-61LBS” while another says “Capacity: 49-61 L,” and the airline caveat is less specific than Travelpro’s or Delsey’s.","Delsey is also very clear because it lists weight, exterior and interior dimensions, volume, material, TSA-accepted lock, spinner wheels, USB port, SECURITECH zipper, interior compartments, included laundry and shoe bags, warranty information, quality-testing language, and airline-size caveats. BÉIS gives strong concrete specs and feature details, including exterior and interior dimensions, material, capacity, weight, hard-sided polycarbonate construction, 360-degree wheels, TSA locks, expansion, compression, and pouch details, but the page is slightly harder to compare because one line says “Capacity 49-61LBS” while another says “Capacity: 49-61 L,” and the airline caveat is less specific than Travelpro’s or Delsey’s."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,original_2023_2024,16,20,16-20,20,INUSA,1,2,6.0,0.16666666666666666,6,0.0,0.2857142857142857,5,0.2,0,1,2,8.0,0.125,0.2222222222222222,5,0.2,5,0,capacity_volume;comparison_ready_evidence;dimensions;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;warranty_trial_return,7,0.3684210526315789,0.04258476566320859,0.15151515151515152,0.3049284363862302,0.1111111111111111,5,4,297,Travelpro > Delsey > BEIS > Monos > Monos > INUSA > INUSA,"[INUSA] However, the INUSA page feels less complete because the supplied text does not list capacity, warranty/return details, airline-size caveats, or many interior organization details beyond lining and tie-down straps. [INUSA]","INUSA gives useful basics such as sale price, weight, dimensions, hardside PC/ABS construction, 360-degree wheels, TSA-approved and Travel Sentry-approved locking, handles, zippers, and airline-suitability language. However, the INUSA page feels less complete because the supplied text does not list capacity, warranty/return details, airline-size caveats, or many interior organization details beyond lining and tie-down straps."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,6,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,141,Delsey > Delsey > Delsey > BEIS,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,6,BEIS,1,1,4.0,0.25,4,0.4,0.25,2,0.8,0,1,1,4.0,0.25,0.25,2,0.8,2,0,,0,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333,2,1,141,Delsey > Delsey > Delsey > BEIS,[BEIS],"BEIS is also overpacker-friendly because it expands an extra two inches and has 49-61 L capacity, but its page does not state a 3-5 day trip fit."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,6,Travelpro,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,141,Delsey > Delsey > Delsey > BEIS,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,6,Delsey,1,3,1.0,1.0,1,1.0,0.75,1,1.0,1,1,3,1.0,1.0,0.75,1,1.0,1,1,capacity_volume;dimensions;expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;trip_length;weight,7,0.3684210526315789,0.17160371817957007,0.25,0.5955049541622297,0.1111111111111111,5,4,141,Delsey > Delsey > Delsey > BEIS,"[Delsey]
It is also marketed as carry-on-sized for most domestic airlines, with 22.75 x 15 x 10 inch exterior dimensions and 44 L volume. [Delsey]
The key travel-size limitation is that this larger carry-on is positioned for most US/domestic airlines, while size and weight restrictions vary by airline, so you should check your airline before flying, especially for international trips. [Delsey]
BEIS is also overpacker-friendly because it expands an extra two inches and has 49-61 L capacity, but its page does not state a 3-5 day trip fit.","Recommend the Delsey CHATELET AIR 2.0 Carry-On Plus Spinner: it is described as a refined, stylish large carry-on, and Delsey’s size guide says the Carry-On Plus is ideal for 3-5 day trips and fits 5-7 outfits."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,6,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,141,Delsey > Delsey > Delsey > BEIS,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,7,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,137,Travelpro > Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,7,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,137,Travelpro > Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,7,Travelpro,1,4,1.0,1.0,1,1.0,1.0,1,1.0,1,1,1,1.0,1.0,1.0,1,1.0,1,1,cleaning_care;durability_protection;handle;lock_security;material_shell;warranty_trial_return;wheels_mobility,7,0.3684210526315789,0.2451539056826836,0.44545454545454544,0.6395331734810342,0.6666666666666666,10,2,137,Travelpro > Travelpro > Travelpro > Travelpro,"[Travelpro]
It has an ultra-strong, easy-to-clean 100% polycarbonate shell that flexes upon impact to prevent cracking, aluminum corner armor for high-impact areas, and a built-in TSA-approved lock. [Travelpro]
For handling, its PrecisionGlide system combines eight MagnaTrac self-aligning spinner wheels, a four-stop PowerScope Lite handle, and Contour Grip for precise control and effortless rolling. [Travelpro]
Its reassurance is also strong because the page lists a limited warranty covering wheels, zippers, extension handles, and carrying handles, a five-year Trusted Companion Promise that can cover shipping and common-carrier damage repair when registered on time, plus a 100-day trial with return shipping paid. [Travelpro]","The provided pages do not explicitly define any brand as a “traditional luggage brand,” but Travelpro seems best for the protection, airport handling, and reassurance combination."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,7,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,137,Travelpro > Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,7,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,137,Travelpro > Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,8,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,167,INUSA > INUSA > INUSA > Travelpro > BEIS > Delsey > INUSA,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,8,BEIS,1,1,5.0,0.2,5,0.2,0.14285714285714285,3,0.6,0,1,1,4.0,0.25,0.16666666666666666,3,0.6,3,0,durability_protection;electronics_convenience;expansion;packing_organization;tradeoff_or_limitation;warranty_trial_return,6,0.3157894736842105,0.007931867656062604,0.0,0.18807760160138795,0.3333333333333333,2,1,167,INUSA > INUSA > INUSA > Travelpro > BEIS > Delsey > INUSA,"[Travelpro] [BEIS] [Delsey]
The INUSA page does not mention expansion, USB charging, corner armor, dedicated wet-item storage, included laundry/shoe bags, or a lifetime or 100-day trial policy.","Compared with higher-priced options, you may give up premium extras shown on other pages, such as Travelpro’s USB ports, water-resistant pocket, aluminum corner guards, and 100% polycarbonate shell, BEIS’s expansion and pouch set, or Delsey’s SECURITECH zipper and corner protectors."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,8,Travelpro,1,1,4.0,0.25,4,0.4,0.14285714285714285,2,0.8,0,1,1,3.0,0.3333333333333333,0.16666666666666666,2,0.8,2,0,durability_protection;electronics_convenience;expansion;packing_organization;tradeoff_or_limitation;warranty_trial_return,6,0.3157894736842105,0.06339266688818405,0.13793103448275862,0.22985941662022602,0.3333333333333333,2,1,167,INUSA > INUSA > INUSA > Travelpro > BEIS > Delsey > INUSA,"[Travelpro] [BEIS] [Delsey]
The INUSA page does not mention expansion, USB charging, corner armor, dedicated wet-item storage, included laundry/shoe bags, or a lifetime or 100-day trial policy.","Compared with higher-priced options, you may give up premium extras shown on other pages, such as Travelpro’s USB ports, water-resistant pocket, aluminum corner guards, and 100% polycarbonate shell, BEIS’s expansion and pouch set, or Delsey’s SECURITECH zipper and corner protectors."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,8,Delsey,1,1,6.0,0.16666666666666666,6,0.0,0.14285714285714285,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,durability_protection;electronics_convenience;expansion;packing_organization;tradeoff_or_limitation;warranty_trial_return,6,0.3157894736842105,0.04634220058182935,0.0,0.18909300151987465,0.3333333333333333,2,1,167,INUSA > INUSA > INUSA > Travelpro > BEIS > Delsey > INUSA,"[Travelpro] [BEIS] [Delsey]
The INUSA page does not mention expansion, USB charging, corner armor, dedicated wet-item storage, included laundry/shoe bags, or a lifetime or 100-day trial policy.","Compared with higher-priced options, you may give up premium extras shown on other pages, such as Travelpro’s USB ports, water-resistant pocket, aluminum corner guards, and 100% polycarbonate shell, BEIS’s expansion and pouch set, or Delsey’s SECURITECH zipper and corner protectors."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,8,INUSA,1,4,1.0,1.0,1,1.0,0.5714285714285714,1,1.0,1,1,3,1.0,1.0,0.5,1,1.0,1,1,cleaning_care;durability_protection;electronics_convenience;expansion;lock_security;material_shell;packing_organization;price_value;weight;wheels_mobility,10,0.5263157894736842,0.15717185361834246,0.20535714285714285,0.6175011000469768,0.6,4,1,167,INUSA > INUSA > INUSA > Travelpro > BEIS > Delsey > INUSA,"[INUSA]
It is the lightest option in the provided pages at 5.9 lbs and the most budget-conscious at a $119.99 sale price, with an additional 40% off code shown. [INUSA]
It still checks the requested features: a lightweight PC/ABS hard-flex shell, four 360° spinner wheels, a built-in TSA-approved combination lock, Travel Sentry approval, full polyester lining, and tie-down straps. [INUSA]
Compared with higher-priced options, you may give up premium extras shown on other pages, such as Travelpro’s USB ports, water-resistant pocket, aluminum corner guards, and 100% polycarbonate shell, BEIS’s expansion and pouch set, or Delsey’s SECURITECH zipper and corner protectors. [INUSA]","Recommend the INUSA Ally if you want the lightest and most budget-conscious option that still covers the hard-shell carry-on basics. The INUSA page does not mention expansion, USB charging, corner armor, dedicated wet-item storage, included laundry/shoe bags, or a lifetime or 100-day trial policy."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.14285714285714285,3,0.6,0,1,1,3.0,0.3333333333333333,0.14285714285714285,3,0.6,3,0,cleaning_care;durability_protection;lock_security;material_shell;price_value,5,0.2631578947368421,0.05286959845099417,0.0,0.21320549863756724,1.0,3,0,191,Delsey > Travelpro > Monos > INUSA > BEIS > Delsey > Travelpro,"[Monos]
INUSA is the budget protection/security standout because it has a PC/ABS hard-flex shell with water- and scratch-resistant micro diamond finish, an impact-resistant design, self-repairable oversized zippers, and a Travel Sentry-approved TSA lock.","Monos stands out for premium shell and closure details because it lists an unbreakable aerospace-grade polycarbonate shell, an integrated TSA-approved lock, reverse coil YKK zippers, and color-coordinated gaskets."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,9,BEIS,1,1,5.0,0.2,5,0.2,0.14285714285714285,5,0.2,0,1,1,5.0,0.2,0.14285714285714285,5,0.2,5,0,,0,0.0,0.0,0.0,0.12333333333333334,0.0,1,1,191,Delsey > Travelpro > Monos > INUSA > BEIS > Delsey > Travelpro,[BEIS] [Delsey] [Travelpro],"BEIS has solid protection basics, including 100% virgin polycarbonate, TSA locks, and water-resistant zipper tape, but the provided page does not list reinforced corners or a specialized security zipper like Delsey or Travelpro."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,9,Travelpro,1,2,2.0,0.5,2,0.8,0.2857142857142857,2,0.8,0,1,2,2.0,0.5,0.2857142857142857,2,0.8,2,0,comparison_ready_evidence;lock_security;material_shell,3,0.15789473684210525,0.04159630831601241,0.08823529411764706,0.31980016981593723,0.7142857142857143,6,1,191,Delsey > Travelpro > Monos > INUSA > BEIS > Delsey > Travelpro,"[Travelpro]
Monos stands out for premium shell and closure details because it lists an unbreakable aerospace-grade polycarbonate shell, an integrated TSA-approved lock, reverse coil YKK zippers, and color-coordinated gaskets. [BEIS] [Delsey] [Travelpro]","Travelpro stands out for rough-handling protection because its 100% polycarbonate shell is described as flexing on impact to prevent cracking, while aluminum corner armor protects high-impact areas and a textured finish helps reduce visible scuffs or scratching. BEIS has solid protection basics, including 100% virgin polycarbonate, TSA locks, and water-resistant zipper tape, but the provided page does not list reinforced corners or a specialized security zipper like Delsey or Travelpro."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,9,Delsey,1,2,1.0,1.0,1,1.0,0.2857142857142857,1,1.0,1,1,2,1.0,1.0,0.2857142857142857,1,1.0,1,1,cleaning_care;durability_protection;material_shell,3,0.15789473684210525,0.03670358247195222,0.07317073170731707,0.41656194028557575,0.6666666666666666,5,1,191,Delsey > Travelpro > Monos > INUSA > BEIS > Delsey > Travelpro,"[Delsey]
Travelpro stands out for rough-handling protection because its 100% polycarbonate shell is described as flexing on impact to prevent cracking, while aluminum corner armor protects high-impact areas and a textured finish helps reduce visible scuffs or scratching. [BEIS] [Delsey] [Travelpro]","Delsey stands out most for zipper security because its patented SECURITECH Zip is described as three times more resistant than a standard zipper, and it also has shock-absorbing corner protectors, an integrated TSA-accepted lock, and a 100% polycarbonate shell. BEIS has solid protection basics, including 100% virgin polycarbonate, TSA locks, and water-resistant zipper tape, but the provided page does not list reinforced corners or a specialized security zipper like Delsey or Travelpro."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,9,INUSA,1,1,4.0,0.25,4,0.4,0.14285714285714285,4,0.4,0,1,1,4.0,0.25,0.14285714285714285,4,0.4,4,0,cleaning_care;durability_protection;lock_security;material_shell;tradeoff_or_limitation,5,0.2631578947368421,0.02431577959892586,0.0,0.19082806820048692,0.3333333333333333,2,1,191,Delsey > Travelpro > Monos > INUSA > BEIS > Delsey > Travelpro,"[INUSA]
BEIS has solid protection basics, including 100% virgin polycarbonate, TSA locks, and water-resistant zipper tape, but the provided page does not list reinforced corners or a specialized security zipper like Delsey or Travelpro.","INUSA is the budget protection/security standout because it has a PC/ABS hard-flex shell with water- and scratch-resistant micro diamond finish, an impact-resistant design, self-repairable oversized zippers, and a Travel Sentry-approved TSA lock."
