comparison,mode,source_file_current,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_current,question_id,product,cited_current,ref_count_current,first_citation_index,first_citation_score_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,feature_categories,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,answer_word_count,citation_sequence,cited_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_citation_rate,delta_mean_ref_count,rank_improvement_current_minus_baseline,delta_top1_cited_share,delta_pais
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,current_2026,6,10,6-10,10,Monos,1,1,7.0,0.14285714285714285,4,0.4,0,electronics_convenience;packing_organization;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.023751256732472963,0.037037037037037035,0.16431583196470678,191,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > BEIS > Monos > INUSA > Delsey > Travelpro,"[Travelpro] [Delsey] [BEIS] [Monos] [INUSA] If you want a secondary tech-friendly option, DELSEY also has a USB port, dual compartments, mesh zippered pockets, a removable pouch, and dual-density double-spinner wheels, but Travelpro provides more detailed electronics-access information because it specifically mentions USB A and C ports plus the external battery pocket.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,1.0,1.0,0.14285714285714285,-2.0,0.4,0.0,4.0,0.21052631578947367,0.023751256732472963,0.037037037037037035,0.16431583196470678,1.0,1.0,2.0,0.0,0.16431583196470678
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,1,Travelpro,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,126,Delsey > Delsey > BEIS,,1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.05071619975021293,0.0,0.1601432399500426,baseline_1.txt,1-5,True,-1.0,-1.0,-0.3333333333333333,4.0,-0.8,0.0,0.0,0.0,-0.05071619975021293,0.0,-0.1601432399500426,-1.0,-1.0,-4.0,0.0,-0.1601432399500426
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,2,Travelpro,1,1,1.0,1.0,1,1.0,1,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.06979105609101192,0.0975609756097561,0.3435046382614202,137,Travelpro > Delsey > Monos,"[Travelpro] Delsey is also compelling because it has a 100% polycarbonate shell, shock-absorbing corner protectors, an integrated TSA-accepted lock, and a patented SECURITECH zip that is described as 3 times more resistant than a standard zipper for protection and security.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.09899209912354011,0.23076923076923078,0.4526594184751804,baseline_1.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029201043032528184,-0.13320825515947468,-0.10915478021376018,0.0,-1.0,0.0,0.0,-0.10915478021376018
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,3,Travelpro,1,2,1.0,1.0,1,1.0,1,expansion;handle;wheels_mobility,3,0.15789473684210525,0.07545422330390184,0.25,0.4508364586958681,97,Travelpro > Travelpro > BEIS,"[Travelpro] Its page also says the multi-stop PowerScope Lite handle and rubberized Contour Grip are designed for smooth, responsive handling through crowded terminals and straight to the gate. [Travelpro] BÉIS is another strong mobility pick because its page says the 360-degree smooth-rolling Hinomoto wheels, cushioned trolley handle, and expandable body help it glide through airports, streets, and hallways.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.04222136823987895,0.16666666666666666,0.43168988768306354,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03323285506402288,0.08333333333333334,0.019146571012804536,0.0,0.0,0.0,0.0,0.019146571012804536
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,4,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.045276704730164645,0.0,0.15905534094603294,135,BEIS > Delsey > Travelpro,[Travelpro],0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.3333333333333333,-3.0,0.6,0.0,0.0,0.0,0.045276704730164645,0.0,0.15905534094603294,1.0,1.0,3.0,0.0,0.15905534094603294
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_1.txt,one_product_current,Travelpro,current_2026,1,5,1-5,5,Travelpro,1,2,1.0,1.0,1,1.0,1,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.1242271026325344,0.25862068965517243,0.4724104537993442,224,Travelpro > Travelpro > Monos > Delsey > INUSA,"[Travelpro] The main limitation is that Travelpro warns the fully expanded carry-on may not meet airline restrictions. [Travelpro] Monos is also confidence-inspiring because it says the Carry-On is designed to fit in the overhead bin of almost any flight worldwide, includes a TSA-approved lock, comes with a limited lifetime warranty, and offers a 100-day trial.",1.0,3.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.1288372892123556,0.2905982905982906,0.5719887803795831,baseline_1.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.004610186579821193,-0.03197760094311819,-0.09957832658023891,0.0,-1.0,0.0,0.0,-0.09957832658023891
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,current_2026,11,15,11-15,11,Travelpro,1,2,2.0,0.5,2,0.8,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.08808661415095771,0.15,0.34888925265475296,327,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA,"[Travelpro] The main Travelpro limitation is that the fully expanded carry-on may not meet airline restrictions, so it is safer unexpanded. [Travelpro]
Delsey gives clear size info at 22.75 x 15 x 10 inches including handles and wheels and says it meets carry-on requirements for most domestic airlines, but its FAQ describes Carry-On Plus as a larger carry-on that fits overhead on most US airlines, while the smaller Carry-On is the one described as fitting most international and US airlines.",1.0,3.0,0.5,2.0,0.8,0.0,2.0,0.10526315789473684,0.07263674692210109,0.1836734693877551,0.41313100137153086,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,0.01544986722885662,-0.03367346938775512,-0.0642417487167779,0.0,-1.0,0.0,0.0,-0.0642417487167779
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,current_2026,11,15,11-15,12,Travelpro,1,2,1.0,1.0,1,1.0,1,cleaning_care;dimensions;durability_protection;lock_security;material_shell,5,0.2631578947368421,0.08753786153500978,0.20634920634920634,0.467758198873418,216,Travelpro > Travelpro > BEIS > BEIS > INUSA > Delsey > Monos,"[Travelpro] It also says the polycarbonate shell resists cracking under pressure and uses aluminum corner guards to reinforce high-collision zones, which supports durability over repeated trips. [Travelpro]
BEIS also provides useful care and resistance information: the product page says care is Spot Clean, the interior is durable and easy to spot clean, the zipper tape is water resistant, and the bag is labeled stain resistant.",1.0,3.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.0892620264660613,0.22,0.5745366158195281,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,-0.001724164931051514,-0.013650793650793663,-0.10677841694611007,0.0,-1.0,0.0,0.0,-0.10677841694611007
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,current_2026,11,15,11-15,13,Travelpro,1,2,1.0,1.0,1,1.0,1,cleaning_care;comparison_ready_evidence;durability_protection;material_shell;sustainability;tradeoff_or_limitation,6,0.3157894736842105,0.0894100450531874,0.24324324324324326,0.48419305690063275,222,Travelpro > Travelpro > Delsey > Delsey > BEIS > Monos > INUSA,"[Travelpro] That sustainability detail is paired with durability claims such as a 100% polycarbonate hard shell, aluminum corner guards, a shell that resists cracking under pressure, and a textured finish that helps reduce the visibility of scuffs or scratching. [Travelpro]
Delsey provides some sustainability evidence because its feature list says the bag is made with recycled materials, but the provided page does not identify which components are recycled, the recycled-material percentage, or any certification.",1.0,1.0,0.16666666666666666,4.0,0.4,0.0,2.0,0.10526315789473684,0.009316085509453367,0.05555555555555555,0.14791584868083804,baseline_11.txt,11-15,True,0.0,1.0,0.8333333333333334,-3.0,0.6,1.0,4.0,0.21052631578947367,0.08009395954373404,0.1876876876876877,0.3362772082197947,0.0,1.0,3.0,1.0,0.3362772082197947
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,current_2026,11,15,11-15,14,Travelpro,1,2,1.0,1.0,1,1.0,1,comparison_ready_evidence;electronics_convenience;expansion;handle;lock_security;packing_organization;tradeoff_or_limitation;weight,8,0.42105263157894735,0.08914594904269044,0.07777777777777778,0.4803730494576609,267,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,"[Travelpro] It also gives USB output specs and notes that the power bank is not included, which makes the charging feature clearer than most convenience claims. [Travelpro]
BEIS is the best convenience runner-up for travelers who want packing and handling help rather than charging: it includes a side carry handle with a weight-limit indicator, a retractable bag-attach strap that holds up to 15 lbs, an expandable body, TSA locks, compression features, a zip pouch for small valuables, and separate pouches for dirty clothes, shoes, undergarments, and damp clothing.",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.05269512247489617,0.07142857142857142,0.48265681898119484,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.03645082656779427,0.006349206349206354,-0.0022837695235339295,0.0,0.0,0.0,0.0,-0.0022837695235339295
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_11.txt.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_11.txt.txt,one_product_current,Travelpro,current_2026,11,15,11-15,15,Travelpro,1,2,1.0,1.0,1,1.0,1,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;expansion;lock_security;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;weight;wheels_mobility,11,0.5789473684210527,0.11381529663641138,0.09523809523809523,0.5195049139638738,351,Travelpro > Travelpro > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos,"[Travelpro] Shoppers should still double-check their airline's carry-on limits, whether they plan to use the 2-inch expansion, and compatibility with their own power bank. [Travelpro]
Delsey is also fairly clear because it gives exterior dimensions including handles and wheels, interior dimensions, weight, volume, material, airline-fit language, included bags, USB and zipper details, and carry-on sizing guidance in the FAQ.",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.06274956255568252,0.018518518518518517,0.47673119906084416,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473689,0.051065734080728856,0.07671957671957672,0.042773714903029614,0.0,0.0,0.0,0.0,0.042773714903029614
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,16,Travelpro,1,2,1.0,1.0,1,1.0,1,capacity_volume;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,6,0.3157894736842105,0.05987592351538052,0.043478260869565216,0.4483214852370197,283,Travelpro > BEIS > Delsey > INUSA > Monos > Travelpro > BEIS > Delsey > INUSA > Monos,"[Travelpro]
BEIS clearly meets the checklist: it is sold in a carry-on size and described as carry-on-friendly, has a durable hard-sided 100% virgin polycarbonate body, has Hinomoto 360 degree wheels, includes TSA locks, and lists 49-61 L of capacity. [Travelpro] [BEIS] [Delsey] [INUSA] [Monos]",1.0,1.0,0.5,2.0,0.8,0.0,6.0,0.3157894736842105,0.09303037750597515,0.09090909090909091,0.2787336672077341,baseline_16.txt,16-20,True,0.0,1.0,0.5,-1.0,0.19999999999999996,1.0,0.0,0.0,-0.03315445399059463,-0.047430830039525695,0.16958781802928558,0.0,1.0,1.0,1.0,0.16958781802928558
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,17,Travelpro,1,2,2.0,0.5,2,0.8,0,capacity_volume;cleaning_care;dimensions;durability_protection;electronics_convenience;expansion;lock_security;packing_organization;weight;wheels_mobility,10,0.5263157894736842,0.16424708924960463,0.17708333333333334,0.4313417424113244,250,BEIS > Travelpro > Delsey > BEIS > Travelpro > Delsey > INUSA > Monos,"[Travelpro] [Delsey] [BEIS]
Travelpro is a strong second choice if tech and travel-control features matter more than maximizing the ratio, because it includes USB-A and USB-C ports, a TSA lock, spinner wheels, a 2-inch expansion, divider panels, a water-resistant pocket, and a hidden tracking-device sleeve. [Travelpro]
Delsey is also strong if the shopper values security and style along with a good ratio, because it lists 44 L at 7.74 lbs and adds a TSA-accepted lock, SECURITECH zipper, dual-density double-spinner wheels, USB port, compression straps, divider, mesh pockets, laundry bag, and shoe bag.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.04604124549283419,0.05263157894736842,0.2302608806775142,baseline_16.txt,16-20,True,0.0,1.0,0.16666666666666669,0.0,0.0,0.0,4.0,0.21052631578947367,0.11820584375677043,0.12445175438596492,0.20108086173381018,0.0,1.0,0.0,0.0,0.20108086173381018
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,18,Travelpro,1,3,1.0,1.0,1,1.0,1,capacity_volume;comparison_ready_evidence;electronics_convenience;expansion;lock_security;material_shell;packing_organization;wheels_mobility,8,0.42105263157894735,0.1155466444266021,0.13157894736842105,0.5770566973063731,365,Travelpro > BEIS > INUSA > Travelpro > Travelpro > Delsey > Delsey > Monos > Monos,"[Travelpro]
For overpackers, BEIS is the best match because it lists the largest capacity range at 49-61 L, has an expandable body, includes four-point compression straps, and provides separate pouches for dirty clothes, shoes, undergarments, and damp clothing. [Travelpro]
For tech-heavy travelers, Travelpro is the top match because it has external USB-A and USB-C ports with output details, a dedicated battery sleeve designed for FAA-compliant phone charging, and a hidden tracking-device sleeve. [Travelpro]
Delsey is the better tech-and-style alternative for travelers who want a USB port plus elevated styling, because it combines a USB port, TSA-accepted lock, SECURITECH zipper, 44 L volume, polycarbonate shell, vegan leather trim, and dual-density double-spinner wheels.",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.12300227258958749,0.18181818181818182,0.5132766905625746,baseline_16.txt,16-20,True,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.007455628162985381,-0.05023923444976078,0.06378000674379847,0.0,1.0,0.0,0.0,0.06378000674379847
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,19,Travelpro,1,1,1.0,1.0,1,1.0,1,overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,3,0.15789473684210525,0.03746395039122974,0.027777777777777776,0.32657173744666695,209,Travelpro > BEIS > Delsey > INUSA > Monos,"[Travelpro]
I would not recommend BEIS for shoppers who want the clearest possible airline-fit assurance, because the page calls it carry-on-friendly but also recommends adhering to airline guidelines and checking airline weight-limit restrictions.",1.0,2.0,0.5,2.0,0.8,0.0,3.0,0.15789473684210525,0.07788713144401273,0.13432835820895522,0.33397229405523354,baseline_16.txt,16-20,True,0.0,-1.0,0.5,-1.0,0.19999999999999996,1.0,0.0,0.0,-0.04042318105278299,-0.10655058043117745,-0.007400556608566589,0.0,-1.0,1.0,1.0,-0.007400556608566589
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,20,Travelpro,1,2,1.0,1.0,1,1.0,1,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;sustainability;warranty_trial_return;weight;wheels_mobility,12,0.631578947368421,0.10465215741741012,0.0425531914893617,0.5202958663472371,312,Travelpro > Delsey > BEIS > INUSA > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"[Travelpro]
Delsey is also very clear because it gives exact exterior and interior dimensions, weight, 44 L volume, 100% polycarbonate material, TSA-accepted lock, spinner-wheel details, USB-port note, interior organization, included laundry and shoe bags, airline caveats, warranty terms, and warranty exclusions. [Travelpro] [Delsey] [BEIS] [INUSA] [Monos]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.03308142165604275,0.0,0.3004759334540155,baseline_16.txt,16-20,True,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.5789473684210527,0.07157073576136737,0.0425531914893617,0.2198199328932216,0.0,1.0,0.0,0.0,0.2198199328932216
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,6,Travelpro,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,143,Delsey > Delsey > Delsey,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,7,Travelpro,1,5,1.0,1.0,1,1.0,1,cleaning_care;durability_protection;handle;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,9,0.47368421052631576,0.2249279665437729,0.36486486486486486,0.6444521651437476,180,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,"[Travelpro] It has an ultra-strong 100% polycarbonate hard shell, aluminum corner guards, a built-in TSA lock, and a textured finish that helps reduce the visibility of scuffs or scratching. [Travelpro] For airport handling, Travelpro’s PrecisionGlide System combines a Contour Grip, PowerScope Lite Handle, and MagnaTrac self-aligning magnetic spinner wheels for precise control and effortless rolling. [Travelpro] The reassurance is also strong because the page lists a Limited Worry Free Warranty, a first-five-years Trusted Companion Promise that can cover repair shipping and airline or common-carrier damage if registered within 120 days, and a 100-day trial with full refund and paid return shipping. [Travelpro] Delsey is also a strong traditional luggage-brand contender because it has a patented SECURITECH zipper, corner protectors, dual-density double-spinner wheels, and warranty coverage information, but Travelpro provides the broader return-trial and carrier-damage reassurance in the supplied text. [Delsey] [Travelpro]",1.0,5.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.1851301321782566,0.34108527131782945,0.6329256592385889,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03979783436551629,0.023779593547035405,0.01152650590515869,0.0,0.0,0.0,0.0,0.01152650590515869
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,8,Travelpro,1,1,3.0,0.3333333333333333,2,0.8,0,durability_protection;electronics_convenience;lock_security;packing_organization,4,0.21052631578947367,0.046611181210626025,0.07142857142857142,0.21214178511430562,182,INUSA > INUSA > Travelpro > Delsey > INUSA,"[Travelpro] You may also give up Delsey-style extras such as a patented SECURITECH zipper, shock-absorbing corner protectors, USB port, antimicrobial lining, and included laundry and shoe bags.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.016998839950045197,0.0,0.15339976799000904,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.21052631578947367,0.029612341260580828,0.07142857142857142,0.05874201712429658,0.0,0.0,0.0,0.0,0.05874201712429658
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,9,Travelpro,1,3,1.0,1.0,1,1.0,1,cleaning_care;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;warranty_trial_return,6,0.3157894736842105,0.115797049490947,0.2,0.5663173046350316,271,Travelpro > Travelpro > Delsey > Monos > BEIS > INUSA > Travelpro > Delsey > Monos > BEIS > INUSA,"[Travelpro] It also has a built-in TSA lock, a textured finish to help reduce visible scuffs or scratches, and warranty language that can cover airline or common-carrier damage during the first five years if the product is registered within 120 days. [Travelpro] Delsey stands out for zipper security because its patented SECURITECH zipper is described as three times more resistant than a standard zipper, and it also has shock-absorbing corner protectors, an integrated TSA-accepted lock, and a 100% polycarbonate shell. [Travelpro] [Delsey] [Monos] [BEIS] [INUSA]",1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.10526315789473684,0.031184381403526123,0.0,0.3939561745263193,baseline_6.txt,6-10,True,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.21052631578947367,0.08461266808742088,0.2,0.1723611301087123,0.0,1.0,0.0,0.0,0.1723611301087123
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,10,Travelpro,1,5,1.0,1.0,1,1.0,1,cleaning_care;comparison_ready_evidence;durability_protection;electronics_convenience;expansion;handle;packing_organization;tradeoff_or_limitation;wheels_mobility,9,0.47368421052631576,0.24180171562359204,0.3656716417910448,0.6479479314986383,156,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,"[Travelpro] It has external USB-A and USB-C ports, a dedicated power-bank pocket hidden inside the expansion feature for FAA compliance, and fast-charge output details for phone charging, although the power bank is not included. [Travelpro] It also includes a water-resistant pocket for damp items or toiletries, built-in divider panels, removable shoe bags, and a hidden sleeve for a tracking device. [Travelpro] Its PrecisionGlide System, self-aligning MagnaTrac wheels, multi-stop PowerScope Lite handle, and rubberized Contour Grip make it the strongest mobility option for crowded terminals and gate-to-meeting travel in the supplied product pages. [Travelpro] Delsey also offers a USB port and smooth dual-density double-spinner wheels, but the supplied Travelpro page gives more business-travel details for electronics access, tracking storage, wet-item separation, and compartment reliability. [Delsey] [Travelpro]",1.0,4.0,1.0,1.0,1.0,1.0,8.0,0.42105263157894735,0.1772211814109255,0.3185840707964602,0.6174423732174436,baseline_6.txt,6-10,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.06458053421266655,0.047087570994584604,0.030505558281194722,0.0,1.0,0.0,0.0,0.030505558281194722
